id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	Astrocytes|Astrocytes	Astrocytes|CA1	Astrocytes|CA2_3	Astrocytes|Cajal	Astrocytes|Choroid	Astrocytes|Dentate_Gyrus	Astrocytes|Fibroblast	Astrocytes|Inhibitory_Neurons	Astrocytes|MFOL	Astrocytes|MOL	Astrocytes|Macrophage	Astrocytes|Microglia	Astrocytes|NFOL	Astrocytes|OPC	Astrocytes|Pericyte	Astrocytes|Unidentified_Neurons	Astrocytes|VLMC	Astrocytes|Vascular	Astrocytes|subiculum	CA1|Astrocytes	CA1|CA1	CA1|CA2_3	CA1|Cajal	CA1|Choroid	CA1|Dentate_Gyrus	CA1|Fibroblast	CA1|Inhibitory_Neurons	CA1|MFOL	CA1|MOL	CA1|Macrophage	CA1|Microglia	CA1|NFOL	CA1|OPC	CA1|Pericyte	CA1|Unidentified_Neurons	CA1|VLMC	CA1|Vascular	CA1|subiculum	CA2_3|Astrocytes	CA2_3|CA1	CA2_3|CA2_3	CA2_3|Cajal	CA2_3|Choroid	CA2_3|Dentate_Gyrus	CA2_3|Fibroblast	CA2_3|Inhibitory_Neurons	CA2_3|MFOL	CA2_3|MOL	CA2_3|Macrophage	CA2_3|Microglia	CA2_3|NFOL	CA2_3|OPC	CA2_3|Pericyte	CA2_3|Unidentified_Neurons	CA2_3|VLMC	CA2_3|Vascular	CA2_3|subiculum	Cajal|Astrocytes	Cajal|CA1	Cajal|CA2_3	Cajal|Cajal	Cajal|Choroid	Cajal|Dentate_Gyrus	Cajal|Fibroblast	Cajal|Inhibitory_Neurons	Cajal|MFOL	Cajal|MOL	Cajal|Macrophage	Cajal|Microglia	Cajal|NFOL	Cajal|OPC	Cajal|Pericyte	Cajal|Unidentified_Neurons	Cajal|VLMC	Cajal|Vascular	Cajal|subiculum	Choroid|Astrocytes	Choroid|CA1	Choroid|CA2_3	Choroid|Cajal	Choroid|Choroid	Choroid|Dentate_Gyrus	Choroid|Fibroblast	Choroid|Inhibitory_Neurons	Choroid|MFOL	Choroid|MOL	Choroid|Macrophage	Choroid|Microglia	Choroid|NFOL	Choroid|OPC	Choroid|Pericyte	Choroid|Unidentified_Neurons	Choroid|VLMC	Choroid|Vascular	Choroid|subiculum	Dentate_Gyrus|Astrocytes	Dentate_Gyrus|CA1	Dentate_Gyrus|CA2_3	Dentate_Gyrus|Cajal	Dentate_Gyrus|Choroid	Dentate_Gyrus|Dentate_Gyrus	Dentate_Gyrus|Fibroblast	Dentate_Gyrus|Inhibitory_Neurons	Dentate_Gyrus|MFOL	Dentate_Gyrus|MOL	Dentate_Gyrus|Macrophage	Dentate_Gyrus|Microglia	Dentate_Gyrus|NFOL	Dentate_Gyrus|OPC	Dentate_Gyrus|Pericyte	Dentate_Gyrus|Unidentified_Neurons	Dentate_Gyrus|VLMC	Dentate_Gyrus|Vascular	Dentate_Gyrus|subiculum	Fibroblast|Astrocytes	Fibroblast|CA1	Fibroblast|CA2_3	Fibroblast|Cajal	Fibroblast|Choroid	Fibroblast|Dentate_Gyrus	Fibroblast|Fibroblast	Fibroblast|Inhibitory_Neurons	Fibroblast|MFOL	Fibroblast|MOL	Fibroblast|Macrophage	Fibroblast|Microglia	Fibroblast|NFOL	Fibroblast|OPC	Fibroblast|Pericyte	Fibroblast|Unidentified_Neurons	Fibroblast|VLMC	Fibroblast|Vascular	Fibroblast|subiculum	Inhibitory_Neurons|Astrocytes	Inhibitory_Neurons|CA1	Inhibitory_Neurons|CA2_3	Inhibitory_Neurons|Cajal	Inhibitory_Neurons|Choroid	Inhibitory_Neurons|Dentate_Gyrus	Inhibitory_Neurons|Fibroblast	Inhibitory_Neurons|Inhibitory_Neurons	Inhibitory_Neurons|MFOL	Inhibitory_Neurons|MOL	Inhibitory_Neurons|Macrophage	Inhibitory_Neurons|Microglia	Inhibitory_Neurons|NFOL	Inhibitory_Neurons|OPC	Inhibitory_Neurons|Pericyte	Inhibitory_Neurons|Unidentified_Neurons	Inhibitory_Neurons|VLMC	Inhibitory_Neurons|Vascular	Inhibitory_Neurons|subiculum	MFOL|Astrocytes	MFOL|CA1	MFOL|CA2_3	MFOL|Cajal	MFOL|Choroid	MFOL|Dentate_Gyrus	MFOL|Fibroblast	MFOL|Inhibitory_Neurons	MFOL|MFOL	MFOL|MOL	MFOL|Macrophage	MFOL|Microglia	MFOL|NFOL	MFOL|OPC	MFOL|Pericyte	MFOL|Unidentified_Neurons	MFOL|VLMC	MFOL|Vascular	MFOL|subiculum	MOL|Astrocytes	MOL|CA1	MOL|CA2_3	MOL|Cajal	MOL|Choroid	MOL|Dentate_Gyrus	MOL|Fibroblast	MOL|Inhibitory_Neurons	MOL|MFOL	MOL|MOL	MOL|Macrophage	MOL|Microglia	MOL|NFOL	MOL|OPC	MOL|Pericyte	MOL|Unidentified_Neurons	MOL|VLMC	MOL|Vascular	MOL|subiculum	Macrophage|Astrocytes	Macrophage|CA1	Macrophage|CA2_3	Macrophage|Cajal	Macrophage|Choroid	Macrophage|Dentate_Gyrus	Macrophage|Fibroblast	Macrophage|Inhibitory_Neurons	Macrophage|MFOL	Macrophage|MOL	Macrophage|Macrophage	Macrophage|Microglia	Macrophage|NFOL	Macrophage|OPC	Macrophage|Pericyte	Macrophage|Unidentified_Neurons	Macrophage|VLMC	Macrophage|Vascular	Macrophage|subiculum	Microglia|Astrocytes	Microglia|CA1	Microglia|CA2_3	Microglia|Cajal	Microglia|Choroid	Microglia|Dentate_Gyrus	Microglia|Fibroblast	Microglia|Inhibitory_Neurons	Microglia|MFOL	Microglia|MOL	Microglia|Macrophage	Microglia|Microglia	Microglia|NFOL	Microglia|OPC	Microglia|Pericyte	Microglia|Unidentified_Neurons	Microglia|VLMC	Microglia|Vascular	Microglia|subiculum	NFOL|Astrocytes	NFOL|CA1	NFOL|CA2_3	NFOL|Cajal	NFOL|Choroid	NFOL|Dentate_Gyrus	NFOL|Fibroblast	NFOL|Inhibitory_Neurons	NFOL|MFOL	NFOL|MOL	NFOL|Macrophage	NFOL|Microglia	NFOL|NFOL	NFOL|OPC	NFOL|Pericyte	NFOL|Unidentified_Neurons	NFOL|VLMC	NFOL|Vascular	NFOL|subiculum	OPC|Astrocytes	OPC|CA1	OPC|CA2_3	OPC|Cajal	OPC|Choroid	OPC|Dentate_Gyrus	OPC|Fibroblast	OPC|Inhibitory_Neurons	OPC|MFOL	OPC|MOL	OPC|Macrophage	OPC|Microglia	OPC|NFOL	OPC|OPC	OPC|Pericyte	OPC|Unidentified_Neurons	OPC|VLMC	OPC|Vascular	OPC|subiculum	Pericyte|Astrocytes	Pericyte|CA1	Pericyte|CA2_3	Pericyte|Cajal	Pericyte|Choroid	Pericyte|Dentate_Gyrus	Pericyte|Fibroblast	Pericyte|Inhibitory_Neurons	Pericyte|MFOL	Pericyte|MOL	Pericyte|Macrophage	Pericyte|Microglia	Pericyte|NFOL	Pericyte|OPC	Pericyte|Pericyte	Pericyte|Unidentified_Neurons	Pericyte|VLMC	Pericyte|Vascular	Pericyte|subiculum	Unidentified_Neurons|Astrocytes	Unidentified_Neurons|CA1	Unidentified_Neurons|CA2_3	Unidentified_Neurons|Cajal	Unidentified_Neurons|Choroid	Unidentified_Neurons|Dentate_Gyrus	Unidentified_Neurons|Fibroblast	Unidentified_Neurons|Inhibitory_Neurons	Unidentified_Neurons|MFOL	Unidentified_Neurons|MOL	Unidentified_Neurons|Macrophage	Unidentified_Neurons|Microglia	Unidentified_Neurons|NFOL	Unidentified_Neurons|OPC	Unidentified_Neurons|Pericyte	Unidentified_Neurons|Unidentified_Neurons	Unidentified_Neurons|VLMC	Unidentified_Neurons|Vascular	Unidentified_Neurons|subiculum	VLMC|Astrocytes	VLMC|CA1	VLMC|CA2_3	VLMC|Cajal	VLMC|Choroid	VLMC|Dentate_Gyrus	VLMC|Fibroblast	VLMC|Inhibitory_Neurons	VLMC|MFOL	VLMC|MOL	VLMC|Macrophage	VLMC|Microglia	VLMC|NFOL	VLMC|OPC	VLMC|Pericyte	VLMC|Unidentified_Neurons	VLMC|VLMC	VLMC|Vascular	VLMC|subiculum	Vascular|Astrocytes	Vascular|CA1	Vascular|CA2_3	Vascular|Cajal	Vascular|Choroid	Vascular|Dentate_Gyrus	Vascular|Fibroblast	Vascular|Inhibitory_Neurons	Vascular|MFOL	Vascular|MOL	Vascular|Macrophage	Vascular|Microglia	Vascular|NFOL	Vascular|OPC	Vascular|Pericyte	Vascular|Unidentified_Neurons	Vascular|VLMC	Vascular|Vascular	Vascular|subiculum	subiculum|Astrocytes	subiculum|CA1	subiculum|CA2_3	subiculum|Cajal	subiculum|Choroid	subiculum|Dentate_Gyrus	subiculum|Fibroblast	subiculum|Inhibitory_Neurons	subiculum|MFOL	subiculum|MOL	subiculum|Macrophage	subiculum|Microglia	subiculum|NFOL	subiculum|OPC	subiculum|Pericyte	subiculum|Unidentified_Neurons	subiculum|VLMC	subiculum|Vascular	subiculum|subiculum
CPI-SS04A97448D	FGF1_FGFR2	simple:P05230	simple:P21802	ENSG00000113578	ENSG00000066468	True	False	True	I2D,IMEx,InnateDB-All,IntAct,MINT	False	0.119	8.21217652				6.2738828029		5.1055577526		10.1711269907	7.8026538713			8.8037331579																										7.6092595262				5.6709658091				9.5682099968	7.1997368775			8.2008161641																																																																7.840178375				5.9018846579				9.7991288457	7.4306557263			8.4317350129							8.3612797042				6.4229859871		5.2546609367		10.3202301748	7.9517570554			8.952836342																										8.0093118065				6.0710180894		4.902693039		9.9682622771	7.5997891578			8.6008684444																																																																7.7974011722				5.8591074551				9.7563516428	7.3878785235			8.3889578101																										7.669118772				5.730825055				9.6280692427	7.2595961233			8.2606754099																																													7.7245033477				5.7862096306				9.6834538183	7.3149806989			8.3160599855						
CPI-SS07CA5A6F1	EPHA4_EFNB3	simple:P54764	simple:Q15768	ENSG00000116106	ENSG00000108947	False	True	True	curated	False	0.119																					1.6647005266	1.5965069161			1.767064968			2.5819262732	2.6227873937			1.6597480136						1.632087783		2.3957033554	2.3275097449			2.4980677967			3.312929102	3.3537902225			2.3907508424						2.3630906118																												2.0021767346	2.0430378551											2.1840592755	2.115865665			2.2864237169			3.1012850221	3.1421461426			2.1791067626						2.1514465319									1.7911822319	1.8320433524																																					1.6937444814	1.7346056019																																																																								1.8200105363			2.6348718416	2.675732962																																																	1.6490480683	1.5808544577			1.7514125096			2.5662738148	2.6071349353									1.6164353246									2.1050429303	2.1459040507															1.703562328			2.5184236333	2.5592847537																		2.038887921	2.0797490415									
CPI-SS0178F5C45	TGFB2_TGFBR3	simple:P61812	simple:Q03167	ENSG00000092969	ENSG00000069702	True	False	True	curated	False	0.13																						1.0223633059		1.4104426364	0.8652493281	3.5919255883								1.2611342846		3.4372176539	1.0778446047			0.8026281577	1.2461289035		1.6342082341	1.0890149258	3.8156911859								1.4848998823	0.7733157635	3.6609832515	1.3016102023																						1.6432192698	2.0867200156		2.4747993462	1.9296060379	4.656282298	1.3551833669							2.3254909944	1.6139068756	4.5015743636	2.1422013145	1.4395812094		0.74415231	1.1876530558		1.5757323864	1.0305390781	3.7572153382								1.4264240345	0.7148399158	3.6025074038	1.2431343546																																																																																																																																																																																																																				1.0166982759	1.4601990216		1.8482783522	1.3030850439	4.0297613041	0.7286623729							1.6989700004	0.9873858816	3.8750533697	1.5156803205	0.8130602155																			
CPI-SS09C06644C	CADM3_CADM1	simple:Q8N126	simple:Q9BY67	ENSG00000162706	ENSG00000182985	False	False	False	curated	False	0.133																				7.9265851648	4.2575537436						4.5654206599				5.272096275				4.1564713029			4.7363481017	8.0305553462	4.361523925						4.6693908413				5.3760664565				4.2604414843			4.8403182832	8.1222221728	4.4531907516						4.7610576679				5.467733283				4.3521083109			4.9319851097																				7.9442063641	4.275174943						4.5830418592				5.2897174744				4.1740925022			4.7539693011																				7.9682964634	4.2992650422						4.6071319585				5.3138075737				4.1981826015			4.7780594003																																																																													7.927071114	4.2580396928						4.5659066091				5.2725822242				4.1569572521			4.7368340509																																							8.2487775016	4.5797460804						4.8876129967				5.5942886119				4.4786636397			5.0585404386																																							7.9836693046	4.3146378834						4.6225047997				5.3291804148				4.2135554427			4.7934322415
CPI-SS0348DB5E3	FGFR1_FGFR2	simple:P11362	simple:P21802	ENSG00000077782	ENSG00000066468	True	True	True	InnateDB-All	False	0.139	8.9626438634		4.5671506827		7.0243501464		5.856025096	4.7525642846	10.9215943341	8.5531212147			9.5542005013							7.7732102428				5.8349165257				9.7321607135	7.3636875941			8.3647668807							7.9708553298				6.0325616127		4.8642365624		9.9298058005	7.5613326811			8.5624119677																										8.4115650252				6.4732713082		5.3049462578		10.3705154959	8.0020423765			9.0031216631																										8.8750818873				6.9367881702		5.7684631198	4.6650023084	10.8340323579	8.4655592385			9.4666385251																																																																																																																																																															7.7815713606				5.8432776435				9.7405218313	7.3720487119			8.3731279985							9.0051409177		4.609647737		7.0668472007		5.8985221503	4.7950613389	10.9640913884	8.595618269			9.5966975556																										7.5964133748				5.6581196577				9.5553638455	7.1868907261			8.1879700127						
CPI-SS0E063192D	NRG2_ERBB4	simple:O14511	simple:Q15303	ENSG00000158458	ENSG00000178568	True	False	True	curated	False	0.139					8.8675161795			38.7379757547	9.9606905052				19.2645390824	17.042994806										8.7117375391			38.5821971142	9.8049118647				19.1087604419	16.8872161655										8.5312917105			38.4017512856	9.6244660361				18.9283146133	16.7067703369																																																10.3213774271			40.1918370022	11.4145517527				20.7184003299	18.4968560535																													9.3010613752			39.1715209504	10.3942357009				19.6980842781	17.4765400017																																																10.0040426071			39.8745021823	11.0972169328				20.40106551	18.1795212336																													8.7238241241			38.5942836992	9.8169984497				19.1208470269	16.8993027505										9.2357057544			39.1061653296	10.3288800801				19.6327286573	17.4111843809																													8.7498804983			38.6203400735	9.843054824				19.1469034012	16.9253591248																																																9.1594627715			39.0299223467	10.2526370972				19.5564856744	17.334941398					
CPI-SC096929DB0	FN1_aVb1 complex	simple:P02751	complex:aVb1 complex	ENSG00000115414		True	False	False	curated	True	0.141																																																																																																																																																																																																																																																																																														0.685507178	0.6507895936	0.5614806874	0.9270922123	0.6195254494	0.5513257198	1.0792829178	0.6685444847			0.7341262591	1.0342643308	0.8009140954	0.7562977414	1.4620279499	0.6330036578	1.1136197852	1.4132325288	0.6821034192	3.0519550659	3.0172374814	2.9279285753	3.2935401002	2.9859733373	2.9177736077	3.4457308057	3.0349923726			3.100574147	3.4007122187	3.1673619833	3.1227456293	3.8284758378	2.9994515457	3.4800676731	3.7796804167	3.0485513071	2.5928094014	2.5580918169	2.4687829107	2.8343944356	2.5268276727	2.4586279432	2.9865851411	2.5758467081			2.6414284824	2.9415665541	2.7082163187	2.6635999648	3.3693301733	2.5403058811	3.0209220085	3.3205347521	2.5894056426																			
CPI-SS0CC898553	FGFR2_PTPRR	simple:P21802	simple:Q15256	ENSG00000066468	ENSG00000153233	True	True	True	InnateDB-All	False	0.141		8.2032971301	8.1924194629			7.8676731884		8.0593163081					7.7609274912	8.1744246473		7.9631242951		8.2597770139	8.0644036515																																																											6.2650034131	6.2541257459			5.9293794713		6.121022591					5.8226337741	6.2361309302		6.024830578		6.3214832968	6.1261099344																					5.0966783627	5.0858006955					4.9526975407						5.0678058799				5.1531582465	4.957784884																					10.1622476008	10.1513699336			9.826623659		10.0182667787					9.7198779618	10.133375118		9.9220747658		10.2187274846	10.0233541221		7.7937744814	7.7828968142			7.4581505397		7.6497936594					7.3514048424	7.7649019986		7.5536016464		7.8502543652	7.6548810027																																								8.794853768	8.7839761008			8.4592298263		8.650872946					8.352484129	8.7659812852		8.554680933		8.8513336518	8.6559602893																																																																																																																		
CPI-SC092C3E4DF	FN1_a8b1 complex	simple:P02751	complex:a8b1 complex	ENSG00000115414		True	False	False	curated	True	0.141																																																																																																																																																																																																																																																																																														0.685507178	0.6507895936	0.5614806874	0.9270922123	0.6195254494	0.5513257198	1.0792829178	0.6685444847			0.7341262591	1.0342643308	0.8009140954	0.7562977414	1.4620279499	0.6330036578	1.1136197852	1.4132325288	0.6821034192	3.0519550659	3.0172374814	2.9279285753	3.2935401002	2.9859733373	2.9177736077	3.4457308057	3.0349923726			3.100574147	3.4007122187	3.1673619833	3.1227456293	3.8284758378	2.9994515457	3.4800676731	3.7796804167	3.0485513071	2.5928094014	2.5580918169	2.4687829107	2.8343944356	2.5268276727	2.4586279432	2.9865851411	2.5758467081			2.6414284824	2.9415665541	2.7082163187	2.6635999648	3.3693301733	2.5403058811	3.0209220085	3.3205347521	2.5894056426																			
CPI-SS055E061C9	LAMP1_FAM3C	simple:P11279	simple:Q92520	ENSG00000185896	ENSG00000196937	True	True	False	InnateDB-All	False	0.144						0.8858798984		0.8122767778					0.9194584802	1.0524092302			1.0205574354																																																																									0.8022472699																																						0.9129784524			0.8811266576																0.6773904463											1.0694321004		0.9958289798					1.1030106822	1.2359614322			1.2041096374								0.9388081432		0.8652050226					0.972386725	1.105337475			1.0734856802								1.2686997332		1.1950966126					1.302278315	1.435229065			1.4033772702								1.0221854826		0.948582362					1.0557640645	1.1887148145			1.1568630196																0.9255100027																			0.8431759865			0.8113241916								1.0892429515		1.0156398309					1.1228215333	1.2557722833			1.2239204885								0.8845796858		0.8109765652					0.9181582676	1.0511090176			1.0192572227								1.0571931489		0.9835900283					1.0907717308	1.2237224807			1.1918706859								1.4614773284		1.3878742078					1.4950559103	1.6280066602			1.5961548654																					
CPI-SS0339AE950	SIRPA_CD47	simple:P78324	simple:Q08722	ENSG00000198053	ENSG00000196776	False	True	True	curated	False	0.147				1.5663298327			1.3635308588				1.7677856135	1.2513741161				1.3441118005		1.4733673727					1.2942187001							1.4956744809																			1.4417591834																			1.5873266242																																						1.4335813176																																						1.3925923639																																															2.0614743428	1.9377511405	1.9174231703	2.5027574631	1.8130648399	2.032399915	2.2999584892	2.0467501875	2.1058571244	2.0866719517	2.7042132439	2.1878017465	1.94683031	1.8600396467		2.2805394309	2.0126993685	2.4097950031	2.0153855427	3.9413439072	3.8176207049	3.7972927347	4.3826270275	3.6929344043	3.9122694794	4.1798280536	3.9266197519	3.9857266888	3.9665415161	4.5840828083	4.0676713109	3.8266998744	3.7399092111		4.1604089953	3.8925689329	4.2896645675	3.8952551071																																																													1.463186461							1.6646422418							1.370224001																																											1.3233211821							1.5247769629								
CPI-SS09E3F5044	EFNA5_EPHA5	simple:P52803	simple:P54756	ENSG00000184349	ENSG00000145242	False	False	True	curated	False	0.147																					6.1986958884	6.3538680182					4.963714881								4.2589782044			6.4167288516		5.9763619718	6.1315341016					4.7413809644								4.0366442878			6.194394935																					7.1675692187	7.3227413485			4.5713147976		5.9325882113						4.6738797386		5.2278515347			7.3856021819																					6.4354558775	6.5906280073			3.8392014564		5.2004748701						3.9417663974		4.4957381935			6.6534888407		7.1727570381	7.3279291679			4.576502617		5.9377760308						4.679067558		5.2330393542			7.3907900013																																																																																																																																							6.5421625634	6.6973346932			3.9459081423		5.307181556						4.0484730833		4.6024448795			6.7601955266	4.4909799143	8.7485956072	8.903767737			6.1523411861		7.5136145999						6.2549061271		6.8088779233			8.9666285704																					6.5751450805	6.7303172103			3.9788906594		5.3401640731						4.0814556004		4.6354273965			6.7931780437
CPI-CS046BCFC6F	BMPR1A_BMPR2_BMP5	complex:BMPR1A_BMPR2	simple:P22003		ENSG00000112175	True	True	False	curated	False	0.15							1.5981182152								1.7924314357		2.5958772333									1.4656726848								1.6599859053		2.4634317029									1.4385769502								1.6328901706		2.4363359682									1.6670591568								1.8613723773		2.6648181749									1.6256968405								1.820010061		2.6234558585									1.5470533152								1.7413665357		2.5448123332									1.6774006641								1.8717138846		2.6751596822									1.3933057322								1.5876189527		2.3910647503																												1.3239990204								1.5183122408		2.3217580384									2.8385201577								3.0328333782		3.8362791757									2.0634908735								2.2578040939		3.0612498915									1.4168356867								1.6111489072		2.4145947047									1.4824062445								1.6767194649		2.4801652625									1.5233300995								1.71764332		2.5210891176									1.5110985965								1.705411817		2.5088576145									2.3803319051								2.5746451255		3.3780909231									4.1611680632								4.3554812836		5.1589270812									1.489465382								1.6837786025		2.4872244		
CPI-CS0F6CFB979	BMPR1A_BMPR2_BMP6	complex:BMPR1A_BMPR2	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.15					3.9964731416		9.3375517314										2.1609554768							3.8640276112		9.205106201										2.0285099464							3.8369318765		9.1780104664										2.0014142118							4.0654140832		9.406492673										2.2298964184							4.0240517668		9.3651303567										2.1885341021							3.9454082415		9.2864868314										2.1098905768							4.0757555905		9.4168341803										2.2402379257							3.7916606586		9.1327392484										1.9561429939																										3.7223539467		9.0634325366										1.886836282							5.236875084		10.5779536739										3.4013574193							4.4618457998		9.8029243897										2.6263281351							3.815190613		9.1562692029										1.9796729483							3.8807611708		9.2218397607										2.0452435061							3.9216850259		9.2627636157										2.0861673612							3.9094535228		9.2505321127										2.0739358581							4.7786868314		10.1197654212										2.9431691667							6.5595229895		11.9006015794										4.7240053248							3.8878203083		9.2288988982										2.0523026436		
CPI-SS0755A26DD	FGF1_FGFR1	simple:P05230	simple:P11362	ENSG00000113578	ENSG00000077782	True	False	True	curated	False	0.15	2.298655971	1.1092223504	1.3068674374		1.7475771328		2.2110939948									1.1175834682	2.3411530253		0.9324254824																				1.6957389772		0.7039504436		1.144660139		1.608177001										1.7382360315																																																												1.926657826	0.7372242054	0.9348692924		1.3755789878		1.8390958499									0.7455853232	1.9691548803			2.4477591552	1.2583255346	1.4559706216		1.896680317		2.360197179									1.2666866523	2.4902562095		1.0815286665																				2.0957912575	0.9063576369	1.1040027239		1.5447124193		2.0082292813									0.9147187547	2.1382883118		0.7295607689																																																										1.8838806232	0.6944470026	0.8920920896		1.332801785		1.796318647									0.7028081204	1.9263776775																						1.7555982231		0.7638096894		1.2045193848		1.6680362469										1.7980952774																																									1.8109827987	0.6215491781	0.8191942651		1.2599039605		1.7234208225										1.853479853		
CPI-SS039799099	FGFR1_NCAM1	simple:P11362	simple:P13591	ENSG00000077782	ENSG00000149294	True	True	True	curated	False	0.155	5.1090519628	3.7800407175		4.1613656542		4.2136691455		4.0704976657	9.0993095921	9.2362598845			10.0776353723	6.1182826664					4.1154438793	3.9196183421								7.9098759715	8.0468262639			8.8882017517	4.9288490458						4.1172634291								8.1075210585	8.2444713509			9.0858468387	5.1264941328																									4.5579731245					3.6625903073			8.5482307539	8.6851810463			9.5265565341	5.5672038282																									5.0214899866	3.6924787414		4.073803678		4.1261071693		3.9829356895	9.011747616	9.1486979083			9.9900733961	6.0307206902					4.0278819032																																																																																																																																																									3.9279794599								7.9182370893	8.0551873817			8.8965628694	4.9372101636						5.1515490171	3.8225377718		4.2038627085		4.2561661998		4.11299472	9.1418066464	9.2787569388			10.1201324266	6.1607797207					4.1579409336																				3.7428214741								7.7330791035	7.8700293959			8.7114048836	4.7520521778					
CPI-SS0BD5C2A23	NRG1_ERBB4	simple:Q02297	simple:Q15303	ENSG00000157168	ENSG00000178568	True	True	True	curated	False	0.163																								13.6163720161			43.4868315912	14.7095463417				24.0133949189	21.7918506425													39.4286958108	10.6514105613				19.9552591385	17.7337148621						13.3684574657				20.1275496866			49.9980092618	21.2207240123	16.3770196998			30.5245725895	28.3030283131					13.5627741121								38.6641938849					19.1907572126	16.9692129362										12.8731338744			42.7435934495	13.9663082				23.2701567772	21.0486125008																																40.0261117632	11.2488265137				20.5526750909	18.3311308145																																																																																						14.7190857316			44.5895453067	15.8122600572	10.9685557448			25.1161086344	22.894564358										11.5523225529			41.422782128	12.6454968785				21.9493454557	19.7278011793																									16.6618093651				23.420901586			53.2913611612	24.5140759116	19.6703715992			33.8179244888	31.5963802125					16.8561260115								38.9506623824					19.4772257101	17.2556814337																									14.2838779519				21.0429701728			50.9134297479	22.1361444984	17.292440186			31.4399930756	29.2184487993					14.4781945983
CPI-SS02572E1EF	NRG1_LGR4	simple:Q02297	simple:Q9BXB1	ENSG00000157168	ENSG00000205213	True	True	True	InnateDB-All	False	0.166																				6.2132751441	5.4330965465	5.409028486		5.5545283768	5.4774373632	6.448681036	5.4738042465								5.4509431371	5.8505897345		5.4637717154																				12.7244528147	11.9442742171	11.9202061566		12.0657060473	11.9886150338	12.9598587066	11.9849819171								11.9621208076	12.361767405		11.9749493859																				5.4700370025	4.6898584048	4.6657903444		4.8112902351	4.7341992215	5.7054428943	4.7305661049								4.7077049954	5.1073515928		4.7205335737																																																																																																																			7.3159888596	6.535810262	6.5117422015		6.6572420923	6.5801510787	7.5513947515	6.5765179621								6.5536568526	6.95330345		6.5664854309																																							16.0178047141	15.2376261165	15.213558056		15.3590579467	15.2819669332	16.253210606	15.2783338165								15.255472707	15.6551193044		15.2683012853																																							13.6398733009	12.8596947033	12.8356266428		12.9811265335	12.9040355199	13.8752791927	12.9004024033								12.8775412938	13.2771878912		12.8903698721
CPI-SS0BEAB521F	EPHA3_EFNA5	simple:P29320	simple:P52803	ENSG00000044524	ENSG00000184349	True	True	False	curated	False	0.172																					1.2007117257			2.1695850561		1.4374717148	2.1747728755								1.5441784008	3.7506114446		1.5771609179		2.141144283	1.9188103664		3.1100176133		2.3779042721	3.1152054327								2.484610958	4.6910440018		2.5175934751		4.6544403771	4.4321064606		5.6233137075		4.8912003663	5.6285015269								4.9979070522	7.204340096		5.0308895693																					1.3263579913			2.2952313217		1.5631179804	2.3004191411								1.6698246664	3.8762577102		1.7028071835		1.2975455778			2.2664189081		1.5343055669	2.2716067276								1.6410122528	3.8474452967		1.6739947699		1.6649952663	1.4426613498		2.6338685967		1.9017552555	2.6390564161								2.0084619414	4.2148949852		2.0414444585																																																																																																																																										2.0766530491		1.3445397079	2.0818408686								1.4512463938	3.6576794377		1.4842289109					1.779415323			1.7846031424									3.3604417115																							1.7879704033	1.5656364867		2.7568437337		2.0247303924	2.7620315531								2.1314370784	4.3378701222		2.1644195955
