id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	Astrocytes|Astrocytes	Astrocytes|CA1	Astrocytes|CA2_3	Astrocytes|Cajal	Astrocytes|Choroid	Astrocytes|Dentate_Gyrus	Astrocytes|Fibroblast	Astrocytes|Inhibitory_Neurons	Astrocytes|MFOL	Astrocytes|MOL	Astrocytes|Macrophage	Astrocytes|Microglia	Astrocytes|NFOL	Astrocytes|OPC	Astrocytes|Pericyte	Astrocytes|Unidentified_Neurons	Astrocytes|VLMC	Astrocytes|Vascular	Astrocytes|subiculum	CA1|Astrocytes	CA1|CA1	CA1|CA2_3	CA1|Cajal	CA1|Choroid	CA1|Dentate_Gyrus	CA1|Fibroblast	CA1|Inhibitory_Neurons	CA1|MFOL	CA1|MOL	CA1|Macrophage	CA1|Microglia	CA1|NFOL	CA1|OPC	CA1|Pericyte	CA1|Unidentified_Neurons	CA1|VLMC	CA1|Vascular	CA1|subiculum	CA2_3|Astrocytes	CA2_3|CA1	CA2_3|CA2_3	CA2_3|Cajal	CA2_3|Choroid	CA2_3|Dentate_Gyrus	CA2_3|Fibroblast	CA2_3|Inhibitory_Neurons	CA2_3|MFOL	CA2_3|MOL	CA2_3|Macrophage	CA2_3|Microglia	CA2_3|NFOL	CA2_3|OPC	CA2_3|Pericyte	CA2_3|Unidentified_Neurons	CA2_3|VLMC	CA2_3|Vascular	CA2_3|subiculum	Cajal|Astrocytes	Cajal|CA1	Cajal|CA2_3	Cajal|Cajal	Cajal|Choroid	Cajal|Dentate_Gyrus	Cajal|Fibroblast	Cajal|Inhibitory_Neurons	Cajal|MFOL	Cajal|MOL	Cajal|Macrophage	Cajal|Microglia	Cajal|NFOL	Cajal|OPC	Cajal|Pericyte	Cajal|Unidentified_Neurons	Cajal|VLMC	Cajal|Vascular	Cajal|subiculum	Choroid|Astrocytes	Choroid|CA1	Choroid|CA2_3	Choroid|Cajal	Choroid|Choroid	Choroid|Dentate_Gyrus	Choroid|Fibroblast	Choroid|Inhibitory_Neurons	Choroid|MFOL	Choroid|MOL	Choroid|Macrophage	Choroid|Microglia	Choroid|NFOL	Choroid|OPC	Choroid|Pericyte	Choroid|Unidentified_Neurons	Choroid|VLMC	Choroid|Vascular	Choroid|subiculum	Dentate_Gyrus|Astrocytes	Dentate_Gyrus|CA1	Dentate_Gyrus|CA2_3	Dentate_Gyrus|Cajal	Dentate_Gyrus|Choroid	Dentate_Gyrus|Dentate_Gyrus	Dentate_Gyrus|Fibroblast	Dentate_Gyrus|Inhibitory_Neurons	Dentate_Gyrus|MFOL	Dentate_Gyrus|MOL	Dentate_Gyrus|Macrophage	Dentate_Gyrus|Microglia	Dentate_Gyrus|NFOL	Dentate_Gyrus|OPC	Dentate_Gyrus|Pericyte	Dentate_Gyrus|Unidentified_Neurons	Dentate_Gyrus|VLMC	Dentate_Gyrus|Vascular	Dentate_Gyrus|subiculum	Fibroblast|Astrocytes	Fibroblast|CA1	Fibroblast|CA2_3	Fibroblast|Cajal	Fibroblast|Choroid	Fibroblast|Dentate_Gyrus	Fibroblast|Fibroblast	Fibroblast|Inhibitory_Neurons	Fibroblast|MFOL	Fibroblast|MOL	Fibroblast|Macrophage	Fibroblast|Microglia	Fibroblast|NFOL	Fibroblast|OPC	Fibroblast|Pericyte	Fibroblast|Unidentified_Neurons	Fibroblast|VLMC	Fibroblast|Vascular	Fibroblast|subiculum	Inhibitory_Neurons|Astrocytes	Inhibitory_Neurons|CA1	Inhibitory_Neurons|CA2_3	Inhibitory_Neurons|Cajal	Inhibitory_Neurons|Choroid	Inhibitory_Neurons|Dentate_Gyrus	Inhibitory_Neurons|Fibroblast	Inhibitory_Neurons|Inhibitory_Neurons	Inhibitory_Neurons|MFOL	Inhibitory_Neurons|MOL	Inhibitory_Neurons|Macrophage	Inhibitory_Neurons|Microglia	Inhibitory_Neurons|NFOL	Inhibitory_Neurons|OPC	Inhibitory_Neurons|Pericyte	Inhibitory_Neurons|Unidentified_Neurons	Inhibitory_Neurons|VLMC	Inhibitory_Neurons|Vascular	Inhibitory_Neurons|subiculum	MFOL|Astrocytes	MFOL|CA1	MFOL|CA2_3	MFOL|Cajal	MFOL|Choroid	MFOL|Dentate_Gyrus	MFOL|Fibroblast	MFOL|Inhibitory_Neurons	MFOL|MFOL	MFOL|MOL	MFOL|Macrophage	MFOL|Microglia	MFOL|NFOL	MFOL|OPC	MFOL|Pericyte	MFOL|Unidentified_Neurons	MFOL|VLMC	MFOL|Vascular	MFOL|subiculum	MOL|Astrocytes	MOL|CA1	MOL|CA2_3	MOL|Cajal	MOL|Choroid	MOL|Dentate_Gyrus	MOL|Fibroblast	MOL|Inhibitory_Neurons	MOL|MFOL	MOL|MOL	MOL|Macrophage	MOL|Microglia	MOL|NFOL	MOL|OPC	MOL|Pericyte	MOL|Unidentified_Neurons	MOL|VLMC	MOL|Vascular	MOL|subiculum	Macrophage|Astrocytes	Macrophage|CA1	Macrophage|CA2_3	Macrophage|Cajal	Macrophage|Choroid	Macrophage|Dentate_Gyrus	Macrophage|Fibroblast	Macrophage|Inhibitory_Neurons	Macrophage|MFOL	Macrophage|MOL	Macrophage|Macrophage	Macrophage|Microglia	Macrophage|NFOL	Macrophage|OPC	Macrophage|Pericyte	Macrophage|Unidentified_Neurons	Macrophage|VLMC	Macrophage|Vascular	Macrophage|subiculum	Microglia|Astrocytes	Microglia|CA1	Microglia|CA2_3	Microglia|Cajal	Microglia|Choroid	Microglia|Dentate_Gyrus	Microglia|Fibroblast	Microglia|Inhibitory_Neurons	Microglia|MFOL	Microglia|MOL	Microglia|Macrophage	Microglia|Microglia	Microglia|NFOL	Microglia|OPC	Microglia|Pericyte	Microglia|Unidentified_Neurons	Microglia|VLMC	Microglia|Vascular	Microglia|subiculum	NFOL|Astrocytes	NFOL|CA1	NFOL|CA2_3	NFOL|Cajal	NFOL|Choroid	NFOL|Dentate_Gyrus	NFOL|Fibroblast	NFOL|Inhibitory_Neurons	NFOL|MFOL	NFOL|MOL	NFOL|Macrophage	NFOL|Microglia	NFOL|NFOL	NFOL|OPC	NFOL|Pericyte	NFOL|Unidentified_Neurons	NFOL|VLMC	NFOL|Vascular	NFOL|subiculum	OPC|Astrocytes	OPC|CA1	OPC|CA2_3	OPC|Cajal	OPC|Choroid	OPC|Dentate_Gyrus	OPC|Fibroblast	OPC|Inhibitory_Neurons	OPC|MFOL	OPC|MOL	OPC|Macrophage	OPC|Microglia	OPC|NFOL	OPC|OPC	OPC|Pericyte	OPC|Unidentified_Neurons	OPC|VLMC	OPC|Vascular	OPC|subiculum	Pericyte|Astrocytes	Pericyte|CA1	Pericyte|CA2_3	Pericyte|Cajal	Pericyte|Choroid	Pericyte|Dentate_Gyrus	Pericyte|Fibroblast	Pericyte|Inhibitory_Neurons	Pericyte|MFOL	Pericyte|MOL	Pericyte|Macrophage	Pericyte|Microglia	Pericyte|NFOL	Pericyte|OPC	Pericyte|Pericyte	Pericyte|Unidentified_Neurons	Pericyte|VLMC	Pericyte|Vascular	Pericyte|subiculum	Unidentified_Neurons|Astrocytes	Unidentified_Neurons|CA1	Unidentified_Neurons|CA2_3	Unidentified_Neurons|Cajal	Unidentified_Neurons|Choroid	Unidentified_Neurons|Dentate_Gyrus	Unidentified_Neurons|Fibroblast	Unidentified_Neurons|Inhibitory_Neurons	Unidentified_Neurons|MFOL	Unidentified_Neurons|MOL	Unidentified_Neurons|Macrophage	Unidentified_Neurons|Microglia	Unidentified_Neurons|NFOL	Unidentified_Neurons|OPC	Unidentified_Neurons|Pericyte	Unidentified_Neurons|Unidentified_Neurons	Unidentified_Neurons|VLMC	Unidentified_Neurons|Vascular	Unidentified_Neurons|subiculum	VLMC|Astrocytes	VLMC|CA1	VLMC|CA2_3	VLMC|Cajal	VLMC|Choroid	VLMC|Dentate_Gyrus	VLMC|Fibroblast	VLMC|Inhibitory_Neurons	VLMC|MFOL	VLMC|MOL	VLMC|Macrophage	VLMC|Microglia	VLMC|NFOL	VLMC|OPC	VLMC|Pericyte	VLMC|Unidentified_Neurons	VLMC|VLMC	VLMC|Vascular	VLMC|subiculum	Vascular|Astrocytes	Vascular|CA1	Vascular|CA2_3	Vascular|Cajal	Vascular|Choroid	Vascular|Dentate_Gyrus	Vascular|Fibroblast	Vascular|Inhibitory_Neurons	Vascular|MFOL	Vascular|MOL	Vascular|Macrophage	Vascular|Microglia	Vascular|NFOL	Vascular|OPC	Vascular|Pericyte	Vascular|Unidentified_Neurons	Vascular|VLMC	Vascular|Vascular	Vascular|subiculum	subiculum|Astrocytes	subiculum|CA1	subiculum|CA2_3	subiculum|Cajal	subiculum|Choroid	subiculum|Dentate_Gyrus	subiculum|Fibroblast	subiculum|Inhibitory_Neurons	subiculum|MFOL	subiculum|MOL	subiculum|Macrophage	subiculum|Microglia	subiculum|NFOL	subiculum|OPC	subiculum|Pericyte	subiculum|Unidentified_Neurons	subiculum|VLMC	subiculum|Vascular	subiculum|subiculum
CPI-SS0E25CE362	EGFR_TGFA	simple:P00533	simple:P01135	ENSG00000146648	ENSG00000163235	True	True	False	curated	False	0.066					1.6521098256					1.7744680153		2.0194245461		2.2011629453																																																																			0.6419508617					0.7643090515		1.0092655823		1.1910039815																													1.265646238					1.3880044277		1.6329609585		1.8146993577										0.9700804223					1.092438612		1.3373951428		1.519133542																																																1.1398242034					1.2621823931		1.5071389239		1.6888773231																																																																																																									4.4212056041					4.5435637938		4.7885203246		4.9702587239																																											
CPI-SC03DD946B2	TGFB2_TGFbeta receptor1	simple:P61812	complex:TGFbeta receptor1	ENSG00000092969		True	False	True	curated	False	0.066																																											1.5421958415		0.8964543981				2.1925293401	2.7512830263					1.0523682042	1.7273331548																									2.2923258547		1.6465844113				2.9426593533	3.5014130395					1.8024982173	2.477463168						1.5219049908		0.8761635474				2.1722384894	2.7309921757					1.0320773535	1.7070423042																																																																																																																																																																																																																							1.8295787903		1.183837347				2.479912289	3.0386659752					1.339751153	2.0147161037																				
CPI-SS08083B141	NRP1_SEMA3A	simple:O14786	simple:Q14563	ENSG00000099250	ENSG00000075213	True	True	False	curated	False	0.066							2.2204778851										2.4664078149									3.1245448445										3.3704747744									4.4699497008										4.7158796306																												2.124624665										2.3705545949									3.6965806399										3.9425105698																												2.0632005573										2.3091304871																																															6.9219968077										7.1679267376									2.599024352										2.8449542818																																																																		2.2823712646										2.5283011944									6.7338729031										6.9798028329									3.3500078913										3.5959378211									2.8409673899										3.0868973197		
CPI-CS0BAF97962	PDGFR complex_PDGFD	complex:PDGFR complex	simple:Q9GZP0		ENSG00000170962	True	True	False	curated	False	0.069	1.9196668192				2.6677111473		2.8115794035										2.9049738724	3.4233685962																																																																																																	2.3148900948				3.0629344229		3.2068026791										3.300197148	3.8185918718																																																																																																																																							7.6150364574				8.3630807856		8.5069490417										8.6003435106	9.1187382344																					1.692449901				2.4404942292		2.5843624853										2.6777569542	3.196151678		1.8021392993				2.5501836275		2.6940518837										2.7874463525	3.3058410764																				
CPI-SS0ACD487F0	L1CAM_L1CAM	simple:P32004	simple:P32004	ENSG00000198910	ENSG00000198910	False	False	False	curated	False	0.069																					0.3881529503	0.3635769105					0.3743266083								0.3550680515			0.3730404522		0.3635769105	0.3390008707					0.3497505686								0.3304920118			0.3484644124																																																																														0.3743266083	0.3497505686					0.3605002664								0.3412417096			0.3592141102																																																																																																																																							0.3550680515	0.3304920118					0.3412417096								0.3219831528			0.3399555534																																								0.3730404522	0.3484644124					0.3592141102								0.3399555534			0.3579279541
CPI-SS0D954EA1C	PDGFRB_PDGFD	simple:P09619	simple:Q9GZP0	ENSG00000113721	ENSG00000170962	True	True	False	curated	False	0.069	1.9196668192				2.6677111473		2.8115794035										2.9049738724	3.4233685962																																																																																																	2.3148900948				3.0629344229		3.2068026791										3.300197148	3.8185918718																																																																																																																																							7.6150364574				8.3630807856		8.5069490417										8.6003435106	9.1187382344																					1.692449901				2.4404942292		2.5843624853										2.6777569542	3.196151678		1.8021392993				2.5501836275		2.6940518837										2.7874463525	3.3058410764																				
CPI-SS01BCB9360	NCAM1_BDNF	simple:P13591	simple:P23560	ENSG00000149294	ENSG00000176697	True	True	False	I2D	False	0.069		4.1421977821	4.1977213789			4.2682533055										4.1305032911			4.1144874907																																																																																																																																							7.1425268081	7.1980504048			7.2685823315										7.130832317			7.1148165167		7.340027664	7.3955512608			7.4660831875										7.328333173			7.3123173726																																								5.7257015191	5.7812251159			5.8517570425										5.714007028			5.6979912277		4.7733003332	4.8288239299			4.8993558566										4.7616058421			4.7455900418																																																																																															
CPI-SS03189F5F6	FGF10_FGFR1	simple:O15520	simple:P11362	ENSG00000070193	ENSG00000077782	True	False	True	InnateDB-All	False	0.069																				1.8379777784	0.4952471023	0.7529450732		0.9174210895		1.6693199418									0.5474245779	2.8123041991	0.6896196753		1.8955995678	0.5528688916	0.8105668625		0.9750428789		1.7269417311									0.6050463673	2.8699259884	0.7472414647	0.4312344562																																																																													1.8254421226	0.4827114465	0.7404094174		0.9048854338		1.656784286									0.5348889221	2.7997685433	0.6770840196																																																																																																																																																																																																																		
CPI-CS0569B9B91	BMPR1B_BMPR2_BMPR1A	complex:BMPR1B_BMPR2	simple:P36894		ENSG00000107779	False	True	True	curated	False	0.072	4.6484324329	3.5818043555	3.531007874	3.6839845254	4.3251822758	3.8790712869	4.6613042148	3.4345250411	3.6764627547	3.6701838311		3.7710220757	3.8311705679	3.8008925321	4.2576195057	3.4273904214	6.0188615753	3.2643457687	3.511116806																																																										1.9898394015				1.6665892443	1.2204782554	2.0027111834					1.1124290442		1.1422995006	1.5990264742		3.3602685438																																																																																																																																																																																																																																																																												
CPI-SS09A36B221	BDNF_SORT1	simple:P23560	simple:Q99523	ENSG00000176697	ENSG00000134243	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	0.072																					1.2347787923				1.1957833319			1.5391736145	1.6277908647		1.3813369338									1.2903023891	1.2361944532			1.2513069287			1.5946972113	1.6833144615		1.4368605306																																															1.3608343157	1.3067263798			1.3218388554			1.6652291379	1.7538463882		1.5073924573				1.3316592245																																																																																																																																																																																1.2230843013							1.5274791234	1.6160963737		1.3696424428																																															1.2070685009							1.5114633231	1.6000805733		1.3536266424							
CPI-SS0415CC75D	MERTK_GAS6	simple:Q12866	simple:Q14393	ENSG00000153208	ENSG00000183087	True	True	False	guidetopharmacology.org	False	0.072		6.7046556669	6.7051928051		7.4531049727			6.8027726888			7.3207748117					6.7425549148			6.7673646363																																																																																																				1.7726430785						1.6403129175																																																																			5.055849924	5.0563870622		5.8042992298			5.1539669459			5.6719690688					5.0937491719			5.1185588934		10.3900516372	10.3905887753		11.1385009429			10.4881686591			11.006170782					10.4279508851			10.4527606066																								1.5131694127						1.3808392517													1.8643272895																																																																																										
CPI-SS0472C478C	BMP7_PTPRK	simple:P18075	simple:Q15262	ENSG00000101144	ENSG00000152894	True	False	True	InnateDB-All	False	0.075																																																																																			2.9785779249		6.6793777683	6.5787397009			4.4752102838	3.1192510521	7.6248219538	3.7318201292	3.9557570232																										3.3248611337	2.8165870309	3.4211840204		7.1219838638	7.0213457964			4.9178163793	3.5618571477	8.0674280493	4.1744262247	4.3983631187																																																																																																																																																																																		2.8381093715		2.9344322582		6.6352321016	6.5345940342			4.431064617	3.0751053854	7.5806762871	3.6876744625	3.9116113565																																								
CPI-SS05D7900BF	PTN_ALK	simple:P21246	simple:Q9UM73	ENSG00000105894	ENSG00000171094	True	False	True	curated	False	0.078								5.7140191376						3.8411503373													2.9879980475																			2.7520929157																			3.1080137329																																						2.8199261302																			9.7676407032						7.894771903													2.785877434																			5.1790166248						3.3061478245													4.7123625608						2.8394937605													3.4565774161																			3.3225447046																			4.6904007996						2.8175319993													4.5982781714						2.7254093712													8.4230396872						6.550170887													3.5276274996						1.6547586993													4.8894598038						3.0165910035													5.8481886287						3.9753198285													3.0008967928											
CPI-SS02770D68F	NOTCH2_JAG2	simple:Q04721	simple:Q9Y219	ENSG00000134250	ENSG00000184916	False	True	False	curated	False	0.078			0.7091010442					0.7534472836								0.7785500795		0.941594604																																																													2.0672506599					2.1115968993								2.1366996952		2.2997442197				0.2698682073					0.3142144466								0.3393172425		0.5023617671				1.6592741181					1.7036203574								1.7287231533		1.8917676779																																																													1.6886303391					1.7329765785								1.7580793744		1.9211238989				0.7608973813					0.8052436207								0.8303464166		0.9933909411																																																																																2.1776329007					2.2219791401								2.247081936		2.4101264605																																							
CPI-SS0D41C7AF5	EPHB1_EFNB3	simple:P54762	simple:Q15768	ENSG00000154928	ENSG00000108947	False	True	True	curated	False	0.078									1.9711779075	1.8348261952																																					1.9669262205	1.8305745081																																																								1.4712136233	1.3348619109																																																	2.019901637	1.9736831193			2.1454249602			2.9838883728	2.8475366604			2.5069435157								3.3200651348	3.273846617			3.445588458			4.2840518706	4.1477001582			3.8071070135																																														2.4613505685	2.4151320508			2.5868738917			3.4253373043	3.2889855919			2.9483924472																																																					1.9556448141	1.8192931017																																																								1.782794879	1.6464431666									
CPI-SS0241A1F57	NRP2_SEMA3C	simple:O60462	simple:Q99985	ENSG00000118257	ENSG00000075223	True	True	False	curated	False	0.08																											0.4958490286										5.0400329391						1.1196701422			1.1512566321										5.6954405426																																												0.8946013155			0.9261878053										5.4703717158						0.6735074409			0.7050939307										5.2492778412						0.7076619142			0.739248404										5.2834323145																																												1.1456730826			1.1772595724										5.7214434829																																												0.653713299			0.6852997889										5.2294836994																																												0.8152522178			0.8468387077										5.3910226182						0.9951427989			1.0267292887										5.5709131993						0.751300103			0.7828865928										5.3270705033	
CPI-SS082900482	GPR37L1_PSAP	simple:O60883	simple:P07602	ENSG00000170075	ENSG00000197746	True	True	False	guidetopharmacology.org	False	0.08	2.3000240704	1.3954973486	1.3890386829	1.8298963017	2.4965725705	1.4924941833	2.052414628	1.5359998044	2.1208102837	1.8207626385	2.9250719001	2.6714405483	1.7591216875	1.7588083491	2.1373302009	1.5327005879	1.8607160596	1.7936639624	1.4723274273																																																																																																																																																																																																																																					1.678416985			1.2082892163	1.874965485		1.4308075426		1.4992031983	1.199155553	2.3034648147	2.0498334629		1.1372012637	1.5157231155																																																																																																			
CPI-CS091BF99D0	ACVR_1A2A receptor_INHBA	complex:ACVR_1A2A receptor	simple:P08476		ENSG00000122641	True	True	False	curated	False	0.083																					0.7105815368	0.6762967197			0.7140387586															0.7007832217	0.6664984046			0.7042404435															0.9437649332	0.9094801161			0.9472221551										0.7664975016																								0.998970323	0.9646855059			1.0024275448										0.8217028913																								0.6473401734				0.6507973953																																																																																																														0.7197719104	0.6854870933			0.7232291323															0.9122210903	0.8779362732			0.9156783122															1.0385631885	1.0042783715			1.0420204104										0.8612957569																																											1.0258807573	0.9915959402			1.0293379791										0.8486133256			
