id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	Astrocytes|Astrocytes	Astrocytes|CA1	Astrocytes|CA2_3	Astrocytes|Cajal	Astrocytes|Choroid	Astrocytes|Dentate_Gyrus	Astrocytes|Fibroblast	Astrocytes|Inhibitory_Neurons	Astrocytes|MFOL	Astrocytes|MOL	Astrocytes|Macrophage	Astrocytes|Microglia	Astrocytes|NFOL	Astrocytes|OPC	Astrocytes|Pericyte	Astrocytes|Unidentified_Neurons	Astrocytes|VLMC	Astrocytes|Vascular	Astrocytes|subiculum	CA1|Astrocytes	CA1|CA1	CA1|CA2_3	CA1|Cajal	CA1|Choroid	CA1|Dentate_Gyrus	CA1|Fibroblast	CA1|Inhibitory_Neurons	CA1|MFOL	CA1|MOL	CA1|Macrophage	CA1|Microglia	CA1|NFOL	CA1|OPC	CA1|Pericyte	CA1|Unidentified_Neurons	CA1|VLMC	CA1|Vascular	CA1|subiculum	CA2_3|Astrocytes	CA2_3|CA1	CA2_3|CA2_3	CA2_3|Cajal	CA2_3|Choroid	CA2_3|Dentate_Gyrus	CA2_3|Fibroblast	CA2_3|Inhibitory_Neurons	CA2_3|MFOL	CA2_3|MOL	CA2_3|Macrophage	CA2_3|Microglia	CA2_3|NFOL	CA2_3|OPC	CA2_3|Pericyte	CA2_3|Unidentified_Neurons	CA2_3|VLMC	CA2_3|Vascular	CA2_3|subiculum	Cajal|Astrocytes	Cajal|CA1	Cajal|CA2_3	Cajal|Cajal	Cajal|Choroid	Cajal|Dentate_Gyrus	Cajal|Fibroblast	Cajal|Inhibitory_Neurons	Cajal|MFOL	Cajal|MOL	Cajal|Macrophage	Cajal|Microglia	Cajal|NFOL	Cajal|OPC	Cajal|Pericyte	Cajal|Unidentified_Neurons	Cajal|VLMC	Cajal|Vascular	Cajal|subiculum	Choroid|Astrocytes	Choroid|CA1	Choroid|CA2_3	Choroid|Cajal	Choroid|Choroid	Choroid|Dentate_Gyrus	Choroid|Fibroblast	Choroid|Inhibitory_Neurons	Choroid|MFOL	Choroid|MOL	Choroid|Macrophage	Choroid|Microglia	Choroid|NFOL	Choroid|OPC	Choroid|Pericyte	Choroid|Unidentified_Neurons	Choroid|VLMC	Choroid|Vascular	Choroid|subiculum	Dentate_Gyrus|Astrocytes	Dentate_Gyrus|CA1	Dentate_Gyrus|CA2_3	Dentate_Gyrus|Cajal	Dentate_Gyrus|Choroid	Dentate_Gyrus|Dentate_Gyrus	Dentate_Gyrus|Fibroblast	Dentate_Gyrus|Inhibitory_Neurons	Dentate_Gyrus|MFOL	Dentate_Gyrus|MOL	Dentate_Gyrus|Macrophage	Dentate_Gyrus|Microglia	Dentate_Gyrus|NFOL	Dentate_Gyrus|OPC	Dentate_Gyrus|Pericyte	Dentate_Gyrus|Unidentified_Neurons	Dentate_Gyrus|VLMC	Dentate_Gyrus|Vascular	Dentate_Gyrus|subiculum	Fibroblast|Astrocytes	Fibroblast|CA1	Fibroblast|CA2_3	Fibroblast|Cajal	Fibroblast|Choroid	Fibroblast|Dentate_Gyrus	Fibroblast|Fibroblast	Fibroblast|Inhibitory_Neurons	Fibroblast|MFOL	Fibroblast|MOL	Fibroblast|Macrophage	Fibroblast|Microglia	Fibroblast|NFOL	Fibroblast|OPC	Fibroblast|Pericyte	Fibroblast|Unidentified_Neurons	Fibroblast|VLMC	Fibroblast|Vascular	Fibroblast|subiculum	Inhibitory_Neurons|Astrocytes	Inhibitory_Neurons|CA1	Inhibitory_Neurons|CA2_3	Inhibitory_Neurons|Cajal	Inhibitory_Neurons|Choroid	Inhibitory_Neurons|Dentate_Gyrus	Inhibitory_Neurons|Fibroblast	Inhibitory_Neurons|Inhibitory_Neurons	Inhibitory_Neurons|MFOL	Inhibitory_Neurons|MOL	Inhibitory_Neurons|Macrophage	Inhibitory_Neurons|Microglia	Inhibitory_Neurons|NFOL	Inhibitory_Neurons|OPC	Inhibitory_Neurons|Pericyte	Inhibitory_Neurons|Unidentified_Neurons	Inhibitory_Neurons|VLMC	Inhibitory_Neurons|Vascular	Inhibitory_Neurons|subiculum	MFOL|Astrocytes	MFOL|CA1	MFOL|CA2_3	MFOL|Cajal	MFOL|Choroid	MFOL|Dentate_Gyrus	MFOL|Fibroblast	MFOL|Inhibitory_Neurons	MFOL|MFOL	MFOL|MOL	MFOL|Macrophage	MFOL|Microglia	MFOL|NFOL	MFOL|OPC	MFOL|Pericyte	MFOL|Unidentified_Neurons	MFOL|VLMC	MFOL|Vascular	MFOL|subiculum	MOL|Astrocytes	MOL|CA1	MOL|CA2_3	MOL|Cajal	MOL|Choroid	MOL|Dentate_Gyrus	MOL|Fibroblast	MOL|Inhibitory_Neurons	MOL|MFOL	MOL|MOL	MOL|Macrophage	MOL|Microglia	MOL|NFOL	MOL|OPC	MOL|Pericyte	MOL|Unidentified_Neurons	MOL|VLMC	MOL|Vascular	MOL|subiculum	Macrophage|Astrocytes	Macrophage|CA1	Macrophage|CA2_3	Macrophage|Cajal	Macrophage|Choroid	Macrophage|Dentate_Gyrus	Macrophage|Fibroblast	Macrophage|Inhibitory_Neurons	Macrophage|MFOL	Macrophage|MOL	Macrophage|Macrophage	Macrophage|Microglia	Macrophage|NFOL	Macrophage|OPC	Macrophage|Pericyte	Macrophage|Unidentified_Neurons	Macrophage|VLMC	Macrophage|Vascular	Macrophage|subiculum	Microglia|Astrocytes	Microglia|CA1	Microglia|CA2_3	Microglia|Cajal	Microglia|Choroid	Microglia|Dentate_Gyrus	Microglia|Fibroblast	Microglia|Inhibitory_Neurons	Microglia|MFOL	Microglia|MOL	Microglia|Macrophage	Microglia|Microglia	Microglia|NFOL	Microglia|OPC	Microglia|Pericyte	Microglia|Unidentified_Neurons	Microglia|VLMC	Microglia|Vascular	Microglia|subiculum	NFOL|Astrocytes	NFOL|CA1	NFOL|CA2_3	NFOL|Cajal	NFOL|Choroid	NFOL|Dentate_Gyrus	NFOL|Fibroblast	NFOL|Inhibitory_Neurons	NFOL|MFOL	NFOL|MOL	NFOL|Macrophage	NFOL|Microglia	NFOL|NFOL	NFOL|OPC	NFOL|Pericyte	NFOL|Unidentified_Neurons	NFOL|VLMC	NFOL|Vascular	NFOL|subiculum	OPC|Astrocytes	OPC|CA1	OPC|CA2_3	OPC|Cajal	OPC|Choroid	OPC|Dentate_Gyrus	OPC|Fibroblast	OPC|Inhibitory_Neurons	OPC|MFOL	OPC|MOL	OPC|Macrophage	OPC|Microglia	OPC|NFOL	OPC|OPC	OPC|Pericyte	OPC|Unidentified_Neurons	OPC|VLMC	OPC|Vascular	OPC|subiculum	Pericyte|Astrocytes	Pericyte|CA1	Pericyte|CA2_3	Pericyte|Cajal	Pericyte|Choroid	Pericyte|Dentate_Gyrus	Pericyte|Fibroblast	Pericyte|Inhibitory_Neurons	Pericyte|MFOL	Pericyte|MOL	Pericyte|Macrophage	Pericyte|Microglia	Pericyte|NFOL	Pericyte|OPC	Pericyte|Pericyte	Pericyte|Unidentified_Neurons	Pericyte|VLMC	Pericyte|Vascular	Pericyte|subiculum	Unidentified_Neurons|Astrocytes	Unidentified_Neurons|CA1	Unidentified_Neurons|CA2_3	Unidentified_Neurons|Cajal	Unidentified_Neurons|Choroid	Unidentified_Neurons|Dentate_Gyrus	Unidentified_Neurons|Fibroblast	Unidentified_Neurons|Inhibitory_Neurons	Unidentified_Neurons|MFOL	Unidentified_Neurons|MOL	Unidentified_Neurons|Macrophage	Unidentified_Neurons|Microglia	Unidentified_Neurons|NFOL	Unidentified_Neurons|OPC	Unidentified_Neurons|Pericyte	Unidentified_Neurons|Unidentified_Neurons	Unidentified_Neurons|VLMC	Unidentified_Neurons|Vascular	Unidentified_Neurons|subiculum	VLMC|Astrocytes	VLMC|CA1	VLMC|CA2_3	VLMC|Cajal	VLMC|Choroid	VLMC|Dentate_Gyrus	VLMC|Fibroblast	VLMC|Inhibitory_Neurons	VLMC|MFOL	VLMC|MOL	VLMC|Macrophage	VLMC|Microglia	VLMC|NFOL	VLMC|OPC	VLMC|Pericyte	VLMC|Unidentified_Neurons	VLMC|VLMC	VLMC|Vascular	VLMC|subiculum	Vascular|Astrocytes	Vascular|CA1	Vascular|CA2_3	Vascular|Cajal	Vascular|Choroid	Vascular|Dentate_Gyrus	Vascular|Fibroblast	Vascular|Inhibitory_Neurons	Vascular|MFOL	Vascular|MOL	Vascular|Macrophage	Vascular|Microglia	Vascular|NFOL	Vascular|OPC	Vascular|Pericyte	Vascular|Unidentified_Neurons	Vascular|VLMC	Vascular|Vascular	Vascular|subiculum	subiculum|Astrocytes	subiculum|CA1	subiculum|CA2_3	subiculum|Cajal	subiculum|Choroid	subiculum|Dentate_Gyrus	subiculum|Fibroblast	subiculum|Inhibitory_Neurons	subiculum|MFOL	subiculum|MOL	subiculum|Macrophage	subiculum|Microglia	subiculum|NFOL	subiculum|OPC	subiculum|Pericyte	subiculum|Unidentified_Neurons	subiculum|VLMC	subiculum|Vascular	subiculum|subiculum
CPI-SC032246C72	TGFB2_TGFbeta receptor2	simple:P61812	complex:TGFbeta receptor2	ENSG00000092969		True	False	True	curated	False	0.066																																											0.4686152004		0.2729945851				0.6188354384	0.7800283662					0.4214480792	0.3943428536																									0.6726053548		0.4769847395				0.8228255928	0.9840185207					0.6254382337	0.5983330081						0.4153003444		0.2196797292				0.5655205824	0.7267135103					0.3681332233	0.3410279977																																																																																																																																																																																																																							0.4325956829		0.2369750676				0.5828159209	0.7440088487					0.3854285618	0.3583233361																				
CPI-SS0C694CB44	VEGFA_GRIN2B	simple:P15692	simple:Q13224	ENSG00000112715	ENSG00000273079	True	False	True	I2D	False	0.066		1.7473672141	1.6278963548			1.6171666565		1.4713484927								1.4089628583			1.4038553271																																																											1.6169503713	1.497479512			1.4867498137		1.3409316499								1.2785460155			1.2734384843																																								1.5765295142	1.4570586549			1.4463289565		1.3005107928								1.2381251584			1.2330176272																																																																																																	1.6359444592	1.5164735999			1.5057439016		1.3599257378								1.2975401035			1.2924325722																																																																																															
CPI-SS02371A6D6	VEGFA_EPHB2	simple:P15692	simple:P29323	ENSG00000112715	ENSG00000133216	True	False	True	I2D	False	0.066		0.3971996502	0.5492096993			0.3717673662		0.3391621871								0.3391293557			0.4566770012																																																											0.2667828073	0.4187928565			0.2413505234		0.2087453443								0.2087125129			0.3262601584																																								0.2263619502	0.3783719994			0.2009296663		0.1683244872								0.1682916558			0.2858393013																																																																																																	0.2857768953	0.4377869444			0.2603446113		0.2277394322								0.2277066008			0.3452542463																																																																																															
CPI-SS02D7A1DDE	KIT_KITLG	simple:P10721	simple:P21583	ENSG00000157404	ENSG00000049130	True	True	False	curated	False	0.069																														0.2875417506					0.3947536719	0.2608282668	0.6188390315	0.1809946244											0.3518541187					0.4590660399	0.3251406348	0.6831513996	0.2453069924											0.2893045345					0.3965164557	0.2625910507	0.6206018154	0.1827574083																																																	0.3551663495					0.4623782708	0.3284528657	0.6864636304	0.2486192233																																																																																																																																																																																																																												0.269899707					0.3771116282	0.2431862231	0.6011969879	0.1633525807
CPI-CS091BF99D0	ACVR_1A2A receptor_INHBA	complex:ACVR_1A2A receptor	simple:P08476		ENSG00000122641	True	True	False	curated	False	0.069																					0.3116201672	0.2976330154			0.29527183															0.2971722417	0.2831850899			0.2808239045															0.2636420033																																						0.3825675325	0.3685803807			0.3662191954											0.3321235418																							0.2812853214	0.2672981696			0.2649369843																																																																																																														0.2544333362	0.2404461844			0.2380849991																																		0.3964852953	0.3824981435			0.3801369581											0.3460413046																																										0.4473087126	0.4333215608			0.4309603754											0.3968647219		
CPI-SS0ACD487F0	L1CAM_L1CAM	simple:P32004	simple:P32004	ENSG00000198910	ENSG00000198910	False	False	False	curated	False	0.069																					0.1979352179	0.1932788983					0.1816630193								0.1742581747			0.1868109144		0.1932788983	0.1886225787					0.1770066997								0.1696018551			0.1821545948																																																																														0.1816630193	0.1770066997					0.1653908206								0.1579859761			0.1705387158																																																																																																																																							0.1742581747	0.1696018551					0.1579859761								0.1505811315			0.1631338712																																								0.1868109144	0.1821545948					0.1705387158								0.1631338712			0.1756866109
CPI-SS02928C71A	PDGFB_LRP1	simple:P01127	simple:Q07954	ENSG00000100311	ENSG00000123384	True	False	True	I2D,InnateDB-All	False	0.072																																							0.2905289525	0.2425459208	0.2522685921	0.26115405			0.3551550072	0.2362687597				0.3023962289		0.3940283638			0.3639800071		0.2071999072																																																																																																																																																																																																																																																																											0.4036850637	0.355702032	0.3654247033	0.3743101612	0.3042034688	0.2571816674	0.4683111184	0.3494248709			0.2788208464	0.4155523401	0.249125851	0.507184475	0.277169459	0.3050870193	0.4771361183		0.3203560184																			
CPI-SS085195142	TYRO3_GAS6	simple:Q06418	simple:Q14393	ENSG00000092445	ENSG00000183087	True	True	False	guidetopharmacology.org	False	0.075																					0.1492558459	0.1618944257	0.1921572742	0.3113835507			0.1982834862			0.2916350015					0.1535430908		0.1940748102	0.1788587499																																																																																																																																																																																																0.2258658781	0.2385044579	0.2687673064	0.3879935829			0.2748935184			0.3682450337					0.2301531229		0.2706848424	0.2554687821																																																																																																	0.1412435431	0.1538821229	0.1841449714	0.3033712479			0.1902711834			0.2836226987					0.145530788		0.1860625074	0.1708464471
CPI-SS065F7DA2A	COPA_P2RY6	simple:P53621	simple:Q15077	ENSG00000122218	ENSG00000171631	True	False	True	IMEx,IntAct	False	0.078											0.6553355582	0.4309084664																		0.7375716694	0.5131445776																		0.7442492295	0.5198221378																		0.6657382234	0.4413111316																		0.6738962382	0.4494691465																		0.7000201878	0.475593096																																					0.7435688717	0.51914178																																					0.6878256592	0.4633985674																																					0.7120345887	0.4876074969																		0.7486732602	0.5242461684																		0.6914811778	0.467054086																		0.6746864092	0.4502593174																		0.6854838804	0.4610567887																																																								0.7201083987	0.4956813069							
CPI-SS0E00478B4	NRP2_VEGFA	simple:O60462	simple:P15692	ENSG00000118257	ENSG00000112715	True	True	False	curated	False	0.078																				0.3389581079													0.227535353						0.5936861261				0.4632692833			0.4228484262						0.4822633712																									0.3514020014													0.2399792465						0.4866335787				0.3562167359			0.3157958788						0.3752108238						0.3695582434				0.2391414006									0.2581354885						0.4542359685				0.3238191257			0.2833982686						0.3428132136																																																															0.3932095845				0.2627927417			0.2223718846						0.2817868296																																																																																		0.4185864289																																						0.4984900534				0.3680732106			0.3276523535						0.3870672985					
CPI-SS0D00AAD2F	SEMA5A_PLXNB3	simple:Q13591	simple:Q9ULL4	ENSG00000112902	ENSG00000198753	False	False	True	curated	False	0.078																																															0.4084913317	0.408829371			0.6806336186	0.319885324																																																				0.9692258178	0.969563857			1.2413681047	0.88061981														0.4495524051	0.4498904444			0.721694692	0.3609463974														0.3594237779	0.3597618171			0.6315660648																																																																																											0.7904849407	0.7908229799			1.0626272276	0.7018789329														0.5161177277	0.5164557669			0.7882600146	0.4275117199														0.3790858644	0.3794239037			0.6512281513																																						0.5590511313																																						0.5629682224						
CPI-SS0BAB460FF	ANGPT2_TEK	simple:O15123	simple:Q02763	ENSG00000091879	ENSG00000120156	True	False	True	curated	False	0.078																					0.1517194966	0.169258351			0.1838705572		0.1500902647								0.1463055843		0.5659074648	0.1588475187		0.1640550058	0.1815938602			0.1962060664		0.1624257739								0.1586410935		0.578242974	0.1711830279																																																																														0.1379773977	0.1555162521			0.1701284583		0.1363481658								0.1325634854		0.5521653659	0.1451054198																																																																																																																																																																																																0.1308352457	0.1483741001			0.1629863063		0.1292060138								0.1254213334		0.5450232139	0.1379632678
CPI-SS02D18D12B	CADM3_CADM4	simple:Q8N126	simple:Q8NFZ8	ENSG00000162706	ENSG00000105767	False	False	False	curated	False	0.078																											0.2184172479					0.2654766134	0.2073734957					0.1818192008								0.2698338899					0.3168932554	0.2587901378					0.2332358428								0.2343122513					0.2813716168	0.2232684992					0.1977142042																											0.1961729038					0.2432322693	0.1851291517					0.1595748567																											0.2158883882					0.2629477537	0.2048446361					0.1792903411																																																																																																																																													0.248759842					0.2958192075	0.2377160899					0.212161795																																														0.258702923					0.3057622885	0.2476591708					0.2221048759
CPI-SS0DE0A486F	NRP1_VEGFA	simple:O14786	simple:P15692	ENSG00000099250	ENSG00000112715	True	True	False	curated	False	0.08																				0.7784487392				0.6480318964			0.6076110393						0.6670259843						1.0682495705				0.9378327277			0.8974118706						0.9568268156																																												0.8614176405				0.7310007977			0.6905799406						0.7499948856																																																																																		1.0307567703				0.9003399275			0.8599190704						0.9193340155						0.6543534628				0.52393662			0.4835157629						0.5429307079																																																																																		0.7810924019				0.6506755591			0.610254702						0.669669647						0.5047738541																			0.670492214				0.5400753712			0.4996545141						0.5590694591					
CPI-CS0EC80CA59	ACVR_1A2A receptor_BMP5	complex:ACVR_1A2A receptor	simple:P22003		ENSG00000112175	True	True	False	curated	False	0.08																										0.2999620702								0.3394049627		0.3869052485									0.2855141447								0.3249570372		0.372457323									0.2519839063								0.2914267988		0.3389270846									0.2188052791								0.2582481716		0.3057484574									0.3709094356								0.410352328		0.4578526139																												0.2696272245								0.3090701169		0.3565704028																																																																																																								0.2427752393								0.2822181317		0.3297184176																												0.3848271983								0.4242700908		0.4717703766																	0.304506985		0.3520072709																												0.4356506156								0.4750935081		0.5225937939		
CPI-SS07CA5A6F1	EPHA4_EFNB3	simple:P54764	simple:Q15768	ENSG00000116106	ENSG00000108947	False	True	True	curated	False	0.08																					0.6944294651	0.6604332675		0.6692218691	0.7110699468			0.8341461786	0.8393104072			0.7590832081						0.6582137693		0.8483354529	0.8143392554		0.8231278569	0.8649759346			0.9880521664	0.9932163951			0.9129891959						0.8121197571																																								0.7805141385	0.746517941		0.7553065425	0.7971546202			0.920230852	0.9253950807			0.8451678815						0.7442984427																																																																																																																																																																																				0.6582016825	0.6633659111			0.583138712																																																					0.5878816135	0.5930458422									
CPI-CS047EE9E03	BMR1A_ACR2A_BMP5	complex:BMR1A_ACR2A	simple:P22003		ENSG00000112175	True	True	False	curated	False	0.08																										0.2999620702								0.3394049627		0.3869052485									0.2855141447								0.3249570372		0.372457323									0.2519839063								0.2914267988		0.3389270846									0.2188052791								0.2582481716		0.3057484574									0.3709094356								0.410352328		0.4578526139																												0.2696272245								0.3090701169		0.3565704028																																																																																																								0.2427752393								0.2822181317		0.3297184176																												0.3848271983								0.4242700908		0.4717703766																	0.304506985		0.3520072709																												0.4356506156								0.4750935081		0.5225937939		
CPI-SS0DA366C78	EPHB2_EFNB3	simple:P29323	simple:Q15768	ENSG00000133216	ENSG00000108947	False	True	True	curated	False	0.083																					0.249828253				0.2664687347			0.3895449666	0.3947091952			0.314481996								0.4018383022	0.3678421046		0.3766307062	0.4184787839			0.5415550157	0.5467192443			0.4664920451						0.3656226063																																								0.2243959691				0.2410364508			0.3641126826	0.3692769113			0.2890497121																																		0.3315075035	0.3366717322																																																																																																																																																							0.3314746721	0.3366389007																																																	0.3093056041	0.2753094066		0.2840980081	0.3259460858			0.4490223176	0.4541865463			0.3739593471						0.2730899083
CPI-CS0FFBA02F8	ACVR_1A2A receptor_BMP6	complex:ACVR_1A2A receptor	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.083																								0.7368210314		1.2462836501										0.731062609							0.7223731059		1.2318357246										0.7166146835							0.6888428675		1.1983054862										0.6830844452							0.6556642403		1.165126859										0.6499058179							0.8077683967		1.3172310155										0.8020099744																										0.7064861857		1.2159488044										0.7007277633																																																																																																						0.6796342004		1.1890968192										0.6738757781																										0.8216861595		1.3311487782										0.8159277371							0.7019230537		1.2113856724										0.6961646314																										0.8725095768		1.3819721955										0.8667511544		
