gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Microglia	Oligo
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC060984F83	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0014D5A6E	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0B066E03C	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0B4BD965C	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0247E9ADB	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0035F0B0F	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC06ACCFA52	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC069F9E62C	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0D2BDC009	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05F111D21	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0BCD683D4	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC041215790	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05B2AA866	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC051B1E9C4	0.0818120097	0.0658875995
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0247375A7	0.0818120097	0.0658875995
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC04F2478E9	0.0	0.0140568674
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC02BFEEC8A	0.0	0.0140568674
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC0ED0520DD	0.0	0.0140568674
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC09938698A	0.0	0.0140568674
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC06364D669	0.4272624479	0.1045962677
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC07BE7830D	0.4272624479	0.1045962677
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0BC542ACC	0.4272624479	0.1045962677
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0E9C058EB	0.4272624479	0.1045962677
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0A9EB628A	0.4272624479	0.1045962677
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC070D5A96F	0.4272624479	0.1045962677
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC08B2AD7C6	0.4458298056	0.0
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC0C8B4C056	0.4458298056	0.0
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC0592EC3D0	0.4458298056	0.0
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC058F72F90	0.4458298056	0.0
ITGA6	P23229	True	ITA6_HUMAN	a6b1 complex	CPI-SC0EEF3A379	2.1641005303	0.0249656315
ITGA8	P53708	True	ITA8_HUMAN	a8b1 complex	CPI-SC092C3E4DF	0.0	0.0793936666
ITGA8	P53708	True	ITA8_HUMAN	a8b1 complex	CPI-SC01195CB48	0.0	0.0793936666
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC01AB9BED7	1.4580855832	0.0
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC056BF6CBB	1.4580855832	0.0
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC062D34C2A	1.4580855832	0.0
ITGAV	P06756	True	ITAV_HUMAN	aVb1 complex	CPI-SC096929DB0	2.167565899	1.5306683705
ITGAV	P06756	True	ITAV_HUMAN	aVb1 complex	CPI-SC067AD890A	2.167565899	1.5306683705
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC090855C8E	2.167565899	1.5306683705
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0B9199C7F	2.167565899	1.5306683705
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0EC380922	2.167565899	1.5306683705
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0530C27A8	2.167565899	1.5306683705
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0755598EE	2.167565899	1.5306683705
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC044E3F9B6	2.167565899	1.5306683705
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0988E0218	2.167565899	1.5306683705
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0E2D0DC4B	2.167565899	1.5306683705
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC00756BB93	2.167565899	1.5306683705
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0E1037D03	2.167565899	1.5306683705
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC02E74AFA5	2.167565899	1.5306683705
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0A58E6695	2.167565899	1.5306683705
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC06525B099	2.167565899	1.5306683705
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC095A2C115	2.167565899	1.5306683705
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0EFCE145F	2.167565899	1.5306683705
ITGAV	P06756	True	ITAV_HUMAN	aVb5 complex	CPI-SC0847A64D2	2.167565899	1.5306683705
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC090855C8E	0.7047419125	0.0063548349
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0B9199C7F	0.7047419125	0.0063548349
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0EC380922	0.7047419125	0.0063548349
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0530C27A8	0.7047419125	0.0063548349
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0755598EE	0.7047419125	0.0063548349
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC044E3F9B6	0.7047419125	0.0063548349
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0988E0218	0.7047419125	0.0063548349
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0E2D0DC4B	0.7047419125	0.0063548349
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC00756BB93	0.7047419125	0.0063548349
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0E1037D03	0.7047419125	0.0063548349
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC02E74AFA5	0.7047419125	0.0063548349
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0A58E6695	0.7047419125	0.0063548349
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC06525B099	0.7047419125	0.0063548349
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC095A2C115	0.7047419125	0.0063548349
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0EFCE145F	0.7047419125	0.0063548349
ITGB5	P18084	True	ITB5_HUMAN	aVb5 complex	CPI-SC0847A64D2	7.3506990015	0.3514345378
BMP7	P18075	False	BMP7_HUMAN		CPI-CS08CC8F9D3	0.0	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-CS046B3C139	0.0	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0288D901D	0.0	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-CS05EAF93CC	0.0	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-CS08109C435	0.0	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0D35E69F6	0.0	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0C99F8D96	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0E1BF543E	0.0	0.0170251308
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0EC80CA59	0.0	0.0170251308
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0FCC00896	0.0	0.0170251308
BMP5	P22003	False	BMP5_HUMAN		CPI-CS046BCFC6F	0.0	0.0170251308
BMP5	P22003	False	BMP5_HUMAN		CPI-CS02C93975C	0.0	0.0170251308
BMP5	P22003	False	BMP5_HUMAN		CPI-CS047EE9E03	0.0	0.0170251308
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0CA393CC5	0.0	0.0170251308
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0C16967C6	0.0289059113	0.1095526341
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0FFBA02F8	0.0289059113	0.1095526341
BMP6	P22004	False	BMP6_HUMAN		CPI-CS02AEFFE28	0.0289059113	0.1095526341
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0F6CFB979	0.0289059113	0.1095526341
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0EF793D6A	0.0289059113	0.1095526341
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0247DA882	0.0289059113	0.1095526341
BMP6	P22004	False	BMP6_HUMAN		CPI-CS076E1A639	0.0289059113	0.1095526341
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0AEE2FB22	0.0487030381	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0CE2A204A	0.0487030381	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0860DA460	0.0487030381	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS090FFEDFE	0.0487030381	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0484364A2	0.0487030381	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0C091F24B	0.0487030381	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS017A50010	0.0487030381	0.0
INHBA	P08476	False	INHBA_HUMAN		CPI-CS091BF99D0	0.0763516514	0.1048454784
INHBA	P08476	False	INHBA_HUMAN		CPI-CS04DD927C9	0.0763516514	0.1048454784
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0533A30DC	0.0763516514	0.1048454784
INHBB	P09529	False	INHBB_HUMAN		CPI-CS073233FCC	0.0259591921	0.0
INHBB	P09529	False	INHBB_HUMAN		CPI-CS048465560	0.0259591921	0.0
INHBB	P09529	False	INHBB_HUMAN		CPI-CS02899BF8B	0.0259591921	0.0
BMP2	P12643	False	BMP2_HUMAN		CPI-CS0E4E75E3B	0.0	0.0127871678
BMP2	P12643	False	BMP2_HUMAN		CPI-CS028ACED72	0.0	0.0127871678
BMP2	P12643	False	BMP2_HUMAN		CPI-CS075442484	0.0	0.0127871678
BMP2	P12643	False	BMP2_HUMAN		CPI-CS0BE59B43E	0.0	0.0127871678
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0E54FF657	0.0319832152	0.0470576322
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0107C51C6	0.0319832152	0.0470576322
BMP4	P12644	False	BMP4_HUMAN		CPI-CS012D15A88	0.0319832152	0.0470576322
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0BCDC40FC	0.0319832152	0.0470576322
GDF5	P43026	False	GDF5_HUMAN		CPI-CS09CECD20D	0.0	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS0700FDD27	0.0	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS0DAA66443	0.0	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS036BF2AC7	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0B9A4CA4D	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0C623F17A	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS04C402DFB	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0546460D1	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS0CFA0E4C5	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS027D7A724	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS05789C9A0	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS0E5078EDE	0.0	0.0
BMP15	O95972	False	BMP15_HUMAN		CPI-CS0A8F7D89F	0.0	0.0
BMPR1A	P36894	False	BMR1A_HUMAN		CPI-CS0569B9B91	1.369424442	1.3103203129
MSTN	O14793	False	GDF8_HUMAN		CPI-CS09F35DDEB	0.0	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-CS04F78ACD6	0.0	0.0161241262
BMP3	P12645	False	BMP3_HUMAN		CPI-CS0C8F1E01F	0.0521207952	0.0
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0D238C22B	0.0	0.008930517
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0AB19226A	0.0	0.008930517
IL10	P22301	False	IL10_HUMAN		CPI-CS04CBDE052	0.0179569966	0.0092840166
IL25	Q9H293	False	IL25_HUMAN		CPI-CS045D41398	0.0	0.0
OSM	P13725	False	ONCM_HUMAN		CPI-CS0E661878B	0.0416479251	0.0
LIF	P15018	False	LIF_HUMAN		CPI-CS07B61574B	0.0	0.0
AMH	P03971	False	MIS_HUMAN		CPI-CS07557A266	0.0	0.0
