id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	Astrocytes|Astrocytes	Astrocytes|CA1	Astrocytes|CA2_3	Astrocytes|Cajal	Astrocytes|Choroid	Astrocytes|Dentate_Gyrus	Astrocytes|Fibroblast	Astrocytes|Inhibitory_Neurons	Astrocytes|MFOL	Astrocytes|MOL	Astrocytes|Macrophage	Astrocytes|Microglia	Astrocytes|NFOL	Astrocytes|OPC	Astrocytes|Pericyte	Astrocytes|Unidentified_Neurons	Astrocytes|VLMC	Astrocytes|Vascular	Astrocytes|subiculum	CA1|Astrocytes	CA1|CA1	CA1|CA2_3	CA1|Cajal	CA1|Choroid	CA1|Dentate_Gyrus	CA1|Fibroblast	CA1|Inhibitory_Neurons	CA1|MFOL	CA1|MOL	CA1|Macrophage	CA1|Microglia	CA1|NFOL	CA1|OPC	CA1|Pericyte	CA1|Unidentified_Neurons	CA1|VLMC	CA1|Vascular	CA1|subiculum	CA2_3|Astrocytes	CA2_3|CA1	CA2_3|CA2_3	CA2_3|Cajal	CA2_3|Choroid	CA2_3|Dentate_Gyrus	CA2_3|Fibroblast	CA2_3|Inhibitory_Neurons	CA2_3|MFOL	CA2_3|MOL	CA2_3|Macrophage	CA2_3|Microglia	CA2_3|NFOL	CA2_3|OPC	CA2_3|Pericyte	CA2_3|Unidentified_Neurons	CA2_3|VLMC	CA2_3|Vascular	CA2_3|subiculum	Cajal|Astrocytes	Cajal|CA1	Cajal|CA2_3	Cajal|Cajal	Cajal|Choroid	Cajal|Dentate_Gyrus	Cajal|Fibroblast	Cajal|Inhibitory_Neurons	Cajal|MFOL	Cajal|MOL	Cajal|Macrophage	Cajal|Microglia	Cajal|NFOL	Cajal|OPC	Cajal|Pericyte	Cajal|Unidentified_Neurons	Cajal|VLMC	Cajal|Vascular	Cajal|subiculum	Choroid|Astrocytes	Choroid|CA1	Choroid|CA2_3	Choroid|Cajal	Choroid|Choroid	Choroid|Dentate_Gyrus	Choroid|Fibroblast	Choroid|Inhibitory_Neurons	Choroid|MFOL	Choroid|MOL	Choroid|Macrophage	Choroid|Microglia	Choroid|NFOL	Choroid|OPC	Choroid|Pericyte	Choroid|Unidentified_Neurons	Choroid|VLMC	Choroid|Vascular	Choroid|subiculum	Dentate_Gyrus|Astrocytes	Dentate_Gyrus|CA1	Dentate_Gyrus|CA2_3	Dentate_Gyrus|Cajal	Dentate_Gyrus|Choroid	Dentate_Gyrus|Dentate_Gyrus	Dentate_Gyrus|Fibroblast	Dentate_Gyrus|Inhibitory_Neurons	Dentate_Gyrus|MFOL	Dentate_Gyrus|MOL	Dentate_Gyrus|Macrophage	Dentate_Gyrus|Microglia	Dentate_Gyrus|NFOL	Dentate_Gyrus|OPC	Dentate_Gyrus|Pericyte	Dentate_Gyrus|Unidentified_Neurons	Dentate_Gyrus|VLMC	Dentate_Gyrus|Vascular	Dentate_Gyrus|subiculum	Fibroblast|Astrocytes	Fibroblast|CA1	Fibroblast|CA2_3	Fibroblast|Cajal	Fibroblast|Choroid	Fibroblast|Dentate_Gyrus	Fibroblast|Fibroblast	Fibroblast|Inhibitory_Neurons	Fibroblast|MFOL	Fibroblast|MOL	Fibroblast|Macrophage	Fibroblast|Microglia	Fibroblast|NFOL	Fibroblast|OPC	Fibroblast|Pericyte	Fibroblast|Unidentified_Neurons	Fibroblast|VLMC	Fibroblast|Vascular	Fibroblast|subiculum	Inhibitory_Neurons|Astrocytes	Inhibitory_Neurons|CA1	Inhibitory_Neurons|CA2_3	Inhibitory_Neurons|Cajal	Inhibitory_Neurons|Choroid	Inhibitory_Neurons|Dentate_Gyrus	Inhibitory_Neurons|Fibroblast	Inhibitory_Neurons|Inhibitory_Neurons	Inhibitory_Neurons|MFOL	Inhibitory_Neurons|MOL	Inhibitory_Neurons|Macrophage	Inhibitory_Neurons|Microglia	Inhibitory_Neurons|NFOL	Inhibitory_Neurons|OPC	Inhibitory_Neurons|Pericyte	Inhibitory_Neurons|Unidentified_Neurons	Inhibitory_Neurons|VLMC	Inhibitory_Neurons|Vascular	Inhibitory_Neurons|subiculum	MFOL|Astrocytes	MFOL|CA1	MFOL|CA2_3	MFOL|Cajal	MFOL|Choroid	MFOL|Dentate_Gyrus	MFOL|Fibroblast	MFOL|Inhibitory_Neurons	MFOL|MFOL	MFOL|MOL	MFOL|Macrophage	MFOL|Microglia	MFOL|NFOL	MFOL|OPC	MFOL|Pericyte	MFOL|Unidentified_Neurons	MFOL|VLMC	MFOL|Vascular	MFOL|subiculum	MOL|Astrocytes	MOL|CA1	MOL|CA2_3	MOL|Cajal	MOL|Choroid	MOL|Dentate_Gyrus	MOL|Fibroblast	MOL|Inhibitory_Neurons	MOL|MFOL	MOL|MOL	MOL|Macrophage	MOL|Microglia	MOL|NFOL	MOL|OPC	MOL|Pericyte	MOL|Unidentified_Neurons	MOL|VLMC	MOL|Vascular	MOL|subiculum	Macrophage|Astrocytes	Macrophage|CA1	Macrophage|CA2_3	Macrophage|Cajal	Macrophage|Choroid	Macrophage|Dentate_Gyrus	Macrophage|Fibroblast	Macrophage|Inhibitory_Neurons	Macrophage|MFOL	Macrophage|MOL	Macrophage|Macrophage	Macrophage|Microglia	Macrophage|NFOL	Macrophage|OPC	Macrophage|Pericyte	Macrophage|Unidentified_Neurons	Macrophage|VLMC	Macrophage|Vascular	Macrophage|subiculum	Microglia|Astrocytes	Microglia|CA1	Microglia|CA2_3	Microglia|Cajal	Microglia|Choroid	Microglia|Dentate_Gyrus	Microglia|Fibroblast	Microglia|Inhibitory_Neurons	Microglia|MFOL	Microglia|MOL	Microglia|Macrophage	Microglia|Microglia	Microglia|NFOL	Microglia|OPC	Microglia|Pericyte	Microglia|Unidentified_Neurons	Microglia|VLMC	Microglia|Vascular	Microglia|subiculum	NFOL|Astrocytes	NFOL|CA1	NFOL|CA2_3	NFOL|Cajal	NFOL|Choroid	NFOL|Dentate_Gyrus	NFOL|Fibroblast	NFOL|Inhibitory_Neurons	NFOL|MFOL	NFOL|MOL	NFOL|Macrophage	NFOL|Microglia	NFOL|NFOL	NFOL|OPC	NFOL|Pericyte	NFOL|Unidentified_Neurons	NFOL|VLMC	NFOL|Vascular	NFOL|subiculum	OPC|Astrocytes	OPC|CA1	OPC|CA2_3	OPC|Cajal	OPC|Choroid	OPC|Dentate_Gyrus	OPC|Fibroblast	OPC|Inhibitory_Neurons	OPC|MFOL	OPC|MOL	OPC|Macrophage	OPC|Microglia	OPC|NFOL	OPC|OPC	OPC|Pericyte	OPC|Unidentified_Neurons	OPC|VLMC	OPC|Vascular	OPC|subiculum	Pericyte|Astrocytes	Pericyte|CA1	Pericyte|CA2_3	Pericyte|Cajal	Pericyte|Choroid	Pericyte|Dentate_Gyrus	Pericyte|Fibroblast	Pericyte|Inhibitory_Neurons	Pericyte|MFOL	Pericyte|MOL	Pericyte|Macrophage	Pericyte|Microglia	Pericyte|NFOL	Pericyte|OPC	Pericyte|Pericyte	Pericyte|Unidentified_Neurons	Pericyte|VLMC	Pericyte|Vascular	Pericyte|subiculum	Unidentified_Neurons|Astrocytes	Unidentified_Neurons|CA1	Unidentified_Neurons|CA2_3	Unidentified_Neurons|Cajal	Unidentified_Neurons|Choroid	Unidentified_Neurons|Dentate_Gyrus	Unidentified_Neurons|Fibroblast	Unidentified_Neurons|Inhibitory_Neurons	Unidentified_Neurons|MFOL	Unidentified_Neurons|MOL	Unidentified_Neurons|Macrophage	Unidentified_Neurons|Microglia	Unidentified_Neurons|NFOL	Unidentified_Neurons|OPC	Unidentified_Neurons|Pericyte	Unidentified_Neurons|Unidentified_Neurons	Unidentified_Neurons|VLMC	Unidentified_Neurons|Vascular	Unidentified_Neurons|subiculum	VLMC|Astrocytes	VLMC|CA1	VLMC|CA2_3	VLMC|Cajal	VLMC|Choroid	VLMC|Dentate_Gyrus	VLMC|Fibroblast	VLMC|Inhibitory_Neurons	VLMC|MFOL	VLMC|MOL	VLMC|Macrophage	VLMC|Microglia	VLMC|NFOL	VLMC|OPC	VLMC|Pericyte	VLMC|Unidentified_Neurons	VLMC|VLMC	VLMC|Vascular	VLMC|subiculum	Vascular|Astrocytes	Vascular|CA1	Vascular|CA2_3	Vascular|Cajal	Vascular|Choroid	Vascular|Dentate_Gyrus	Vascular|Fibroblast	Vascular|Inhibitory_Neurons	Vascular|MFOL	Vascular|MOL	Vascular|Macrophage	Vascular|Microglia	Vascular|NFOL	Vascular|OPC	Vascular|Pericyte	Vascular|Unidentified_Neurons	Vascular|VLMC	Vascular|Vascular	Vascular|subiculum	subiculum|Astrocytes	subiculum|CA1	subiculum|CA2_3	subiculum|Cajal	subiculum|Choroid	subiculum|Dentate_Gyrus	subiculum|Fibroblast	subiculum|Inhibitory_Neurons	subiculum|MFOL	subiculum|MOL	subiculum|Macrophage	subiculum|Microglia	subiculum|NFOL	subiculum|OPC	subiculum|Pericyte	subiculum|Unidentified_Neurons	subiculum|VLMC	subiculum|Vascular	subiculum|subiculum
CPI-SS0DE0A486F	NRP1_VEGFA	simple:O14786	simple:P15692	ENSG00000099250	ENSG00000112715	True	True	False	curated	False	0.08																				2.500953458				1.8863137681			1.6725091213						2.028771456						3.6906605239				3.076020834			2.8622161872						3.2184785218																																												3.0545061878				2.4398664979			2.2260618511						2.5823241858						1.9888911011																																																																												5.8716016114				5.2569619215			5.0431572747						5.3994196093						3.2403438295				2.6257041396			2.4118994928						2.7681618275																																																																																		3.5470547129				2.932415023			2.7186103762						3.0748727109						2.2671006282																			2.1805716687				1.5659319788									1.7083896667					
CPI-SS0415CC75D	MERTK_GAS6	simple:Q12866	simple:Q14393	ENSG00000153208	ENSG00000183087	True	True	False	guidetopharmacology.org	False	0.083		5.9418151242	5.9613575075	6.1949545777	6.5365109345			6.0580682169			6.9949495993					5.9848737248		6.270102739	6.03250846																																																																																																										2.2442994189																																																																			4.8100275343	4.8295699176	5.0631669878	5.4047233446			4.926280627			5.8631620094					4.8530861349		5.1383151491	4.9007208701		9.9990273502	10.0185697335	10.2521668037	10.5937231605			10.1152804429			11.0521618253					10.0420859508		10.327314965	10.089720686																														2.0495937393																			2.386271086																																																																																				
CPI-CS0EC80CA59	ACVR_1A2A receptor_BMP5	complex:ACVR_1A2A receptor	simple:P22003		ENSG00000112175	True	True	False	curated	False	0.083																										0.993329135								1.1351441471		1.127561733									0.9378532151								1.0796682272		1.0720858132									1.1321441857								1.2739591978		1.2663767837									0.8883357686								1.0301507807		1.0225683667									1.2529099165								1.3947249287		1.3871425146																												0.9388342273								1.0806492394		1.0730668253																																																																																																								0.9733905138								1.1152055259		1.1076231118																												1.3513422921								1.4931573042		1.4855748901									1.2861934853								1.4280084974		1.4204260833																												1.3879435364								1.5297585486		1.5221761345		
CPI-CS0569B9B91	BMPR1B_BMPR2_BMPR1A	complex:BMPR1B_BMPR2	simple:P36894		ENSG00000107779	False	True	True	curated	False	0.083	4.9597738413	3.7301737957	3.7330473844	4.0642254598	4.7119775464	3.9853244468	4.1581166133	3.6745637281	3.8742475427	3.9260335097	3.6738409148	3.9457302716	4.1671453323	4.0878743636	4.1158929315	3.7265385937	6.0167544149		3.6935107874																																																										2.2021047882			1.3065564067	1.9543084933	1.2276553937	1.4004475602		1.1165784896	1.1683644566		1.1880612186	1.4094762792	1.3302053105	1.3582238785		3.2590853618																																																																																																																																																																																																																																																																												
CPI-CS0247DA882	BMR1A_ACR2A_BMP6	complex:BMR1A_ACR2A	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.083																								2.8354272164		10.0186241052										3.2509145941							2.7799512965		9.9631481854										3.1954386743							2.9742422671		10.157439156										3.3897296448							2.73043385		9.9136307389										3.1459212278							3.0950079979		10.2782048868										3.5104953757																										2.7809323086		9.9641291975										3.1964196864																																																																																																						2.8154885952		9.9986854841										3.2309759729																										3.1934403735		10.3766372624										3.6089277512							3.1282915667		10.3114884556										3.5437789444																										3.2300416178		10.4132385067										3.6455289956		
CPI-CS047EE9E03	BMR1A_ACR2A_BMP5	complex:BMR1A_ACR2A	simple:P22003		ENSG00000112175	True	True	False	curated	False	0.083																										0.993329135								1.1351441471		1.127561733									0.9378532151								1.0796682272		1.0720858132									1.1321441857								1.2739591978		1.2663767837									0.8883357686								1.0301507807		1.0225683667									1.2529099165								1.3947249287		1.3871425146																												0.9388342273								1.0806492394		1.0730668253																																																																																																								0.9733905138								1.1152055259		1.1076231118																												1.3513422921								1.4931573042		1.4855748901									1.2861934853								1.4280084974		1.4204260833																												1.3879435364								1.5297585486		1.5221761345		
CPI-SS0E075E5AF	NRG1_NETO2	simple:Q02297	simple:Q8NC67	ENSG00000157168	ENSG00000171208	True	True	True	InnateDB-All	False	0.083																					4.3807750802	4.5455832914					4.6030548799						4.5910779718					4.7321742876																					13.5041544781	13.6689626894					13.7264342779						13.7144573698					13.8555536855																					4.3981646745	4.5629728857					4.6204444742						4.6084675661					4.7495638819																																																																																																																				6.8522492922	7.0170575034					7.0745290919						7.0625521838					7.2036484996																																								17.545591946	17.7104001572					17.7678717458						17.7558948377					17.8969911534																																								11.2848413204	11.4496495317					11.5071211202						11.4951442121					11.6362405278
CPI-CS0FFBA02F8	ACVR_1A2A receptor_BMP6	complex:ACVR_1A2A receptor	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.083																								2.8354272164		10.0186241052										3.2509145941							2.7799512965		9.9631481854										3.1954386743							2.9742422671		10.157439156										3.3897296448							2.73043385		9.9136307389										3.1459212278							3.0950079979		10.2782048868										3.5104953757																										2.7809323086		9.9641291975										3.1964196864																																																																																																						2.8154885952		9.9986854841										3.2309759729																										3.1934403735		10.3766372624										3.6089277512							3.1282915667		10.3114884556										3.5437789444																										3.2300416178		10.4132385067										3.6455289956		
CPI-SS0BA601DC4	BDNF_NTRK2	simple:P23560	simple:Q16620	ENSG00000176697	ENSG00000148053	True	False	True	curated	False	0.086																				6.0878431553	3.0558887032	1.9945329514	4.7454281983				4.3846308584						2.3701873274		2.4000438168			2.7222466693	6.1453295533	3.1133751012	2.0520193494	4.8029145964				4.4421172565						2.4276737254		2.4575302148			2.7797330673																																							6.2182210083	3.1862665562	2.1249108044	4.8758060513				4.5150087114						2.5005651804		2.5304216698			2.8526245223																																																																																																																																																																																																																																					6.0603920567	3.0284376046		4.7179770997				4.3571797598						2.3427362288		2.3725927182			2.6947955707
CPI-SS07CA5A6F1	EPHA4_EFNB3	simple:P54764	simple:Q15768	ENSG00000116106	ENSG00000108947	False	True	True	curated	False	0.086																					1.9061256606	1.8296605625			2.0013283726			2.8873053991	2.7262837598			2.1703097471						1.8427962733		2.4407263945	2.3642612965		2.4396752673	2.5359291066			3.421906133	3.2608844937			2.7049104811						2.3773970073																																								2.5775717148	2.5011066168		2.5765205876	2.6727744269			3.5587514533	3.397729814			2.8417558014						2.5142423276																																															1.920944541	1.7599229017																																																																																																																																				2.612547322	2.4515256827																																					2.6284036295	2.4673819902																		2.1502172452	1.9891956059									
CPI-SS082900482	GPR37L1_PSAP	simple:O60883	simple:P07602	ENSG00000170075	ENSG00000197746	True	True	False	guidetopharmacology.org	False	0.086	2.4966593036	1.581391711	1.5631354191	1.6588768796	3.0777332868	1.7176663824	2.2023095728	1.7148513122	2.3673808195	1.9886050238	3.0526116998	2.7731099722	1.716211195	1.9650757706	2.2708671893	2.1386851793	2.4549885024	2.6392275718	1.788808102																																																																																																																																																																																																																																					1.7121250336				2.2931990169		1.4177753029		1.5828465495	1.2040707539	2.2680774299	1.9885757023		1.1805415006	1.4863329194	1.3541509093		1.8546933019	1.0042738321																																																																																															
CPI-SS0B02DE712	EGFR_NRG1	simple:P00533	simple:Q02297	ENSG00000146648	ENSG00000157168	True	True	True	I2D,IMEx,InnateDB-All,IntAct	False	0.086		5.6878258544		14.8112052523		5.7052154487							8.1593000664	4.4570036269		18.8526427202			12.5918920946																																																																																																	5.3376756752		14.4610550732		5.3550652695							7.8091498872	4.1068534478		18.5024925411			12.2417419155		4.7466019924		13.8699813904		4.7639915867							7.2180762044	3.5157797649		17.9114188583			11.6506682327																																																																																																																																																										9.1307989189	6.2622478764	18.2541783169		9.1481885132		6.3369748906					11.6022731309	7.8999766915		22.2956157848	6.2277219449		16.0348651592																																						
CPI-SC0847A64D2	FN1_aVb5 complex	simple:P02751	complex:aVb5 complex	ENSG00000115414		True	False	False	curated	True	0.089																																																																																																																																																																																																																																																																																														1.3112397121				0.8600405716				1.0929038517	1.2822206669	1.2829520281	1.650888116		1.7292011746	1.0399675682					4.2531719572				3.8019728167				4.0348360968	4.224152912	4.2248842732	4.5928203611	3.7182645633	4.6711334197	3.9818998133	3.5235787939	3.7651822778		3.4933908516	3.4951149909				3.0439158504				3.2767791305	3.4660959457	3.4668273069	3.8347633948	2.960207597	3.9130764534	3.223842847	2.7655218277	3.0071253115		2.7353338853																			
CPI-SS00550260E	CADM3_NECTIN3	simple:Q8N126	simple:Q9NQS3	ENSG00000162706	ENSG00000177707	False	False	False	curated	False	0.089																						1.5988278261										0.5749559438	0.5471153799			0.8301237354				0.4339126605	1.6849749692										0.6611030869	0.633262523			0.9162708785				0.6034467743	1.854509083										0.8306372007	0.8027966368			1.0858049923																								1.592219489										0.5683476067	0.5405070428			0.8235153983																								1.6181110387										0.5942391564	0.5663985925			0.849406948																																																																																																																																									0.5157842	1.7668465087										0.7429746264	0.7151340625			0.998142418																																										0.4643278925	1.7153902012										0.6915183189	0.663677755			0.9466861105		
CPI-SS0B337B316	TEK_ANGPT1	simple:Q02763	simple:Q15389	ENSG00000120156	ENSG00000154188	True	True	False	curated	False	0.089																				1.4244466537			1.5238085654			1.2407306307									0.7157833835				1.4507823561			1.5501442677			1.267066333									0.7421190859	0.5832290774																																									1.5463555955			1.6457175071			1.3626395724									0.8376923253	0.6788023168																						1.4317494276			1.5311113392			1.2480334045									0.7230861574																																																																																																																																									1.4261321602			1.5254940718			1.2424161371									0.71746889																							4.0410079712			4.1403698828			3.8572919481									3.332344701	3.1734546924			1.4581934425			1.5575553542			1.2744774195									0.7495301723	0.5906401638		
CPI-CS0C16967C6	ACVR1_BMPR2_BMP6	complex:ACVR1_BMPR2	simple:P22004		ENSG00000153162	True	True	False	curated	False	0.091																								2.992816111		10.1760129998										3.4083034887							3.1039432501		10.287140139										3.5194306278																										2.7736248944		9.9568217833										3.1891122722							3.2373727549		10.4205696438										3.6528601327																										2.9369967059		10.1201935948										3.3524840837																																																																3.1581284178		10.3413253067										3.5736157955																										2.9221983699		10.1053952588										3.3376857477																										2.9015200235		10.0847169124										3.3170074012							2.9734096778		10.1566065667										3.3888970556							2.9999794379		10.1831763268										3.4154668157							2.8609447936		10.0441416825										3.2764321714		
CPI-SS03189F5F6	FGF10_FGFR1	simple:O15520	simple:P11362	ENSG00000070193	ENSG00000077782	True	False	True	InnateDB-All	False	0.091																				1.9246374702	0.6354489502	0.7864302163		1.1001650616		1.6513733605				0.768114157			0.5128045102	0.842290139	0.5186660761	1.4390485783		0.4113838462	1.9646387277	0.6754502077	0.8264314739		1.1401663191		1.6913746181				0.8081154145			0.5528057677	0.8822913965	0.5586673336	1.4790498358		0.4513851038																																																																													1.9354202779	0.6462317579	0.797213024		1.1109478693		1.6621561682				0.7788969647			0.5235873179	0.8530729467	0.5294488838	1.449831386		0.4221666539																																																																																																																																																																																																																	
CPI-SS0B990492C	CADM1_NECTIN3	simple:Q9BY67	simple:Q9NQS3	ENSG00000182985	ENSG00000177707	False	False	False	curated	False	0.091		6.6334298438	7.8844921525										6.8606202702	6.8327797063			7.1157880618					4.6363689094										3.6124970271	3.5846564632			3.8676648187					3.6778881711																																																									4.254031013																																					4.3141499121	5.5652122208										4.5413403385	4.5134997746			4.7965081301																																																													5.223955854	6.4750181628										5.4511462804	5.4233057166			5.7063140721					4.3554822389																			4.0870478174																																					4.4206850565	5.6717473652										4.6478754829	4.620034919			4.9030432745																																										4.4889411704	5.7400034792										4.7161315968	4.688291033			4.9712993885		
CPI-CS0E1BF543E	ACVR1_BMPR2_BMP5	complex:ACVR1_BMPR2	simple:P22003		ENSG00000112175	True	True	False	curated	False	0.091																										1.1507180296								1.2925330417		1.2849506276									1.2618451687								1.4036601808		1.3960777667																												0.9315268131								1.0733418252		1.0657594111									1.3952746735								1.5370896856		1.5295072716																												1.0948986245								1.2367136367		1.2291312226																																																																		1.3160303364								1.4578453485		1.4502629344																												1.0801002886								1.2219153007		1.2143328866																												1.0594219421								1.2012369542		1.1936545401									1.1313115964								1.2731266085		1.2655441944									1.1578813565								1.2996963686		1.2921139546									1.0188467122								1.1606617243		1.1530793103		
CPI-SS04A97448D	FGF1_FGFR2	simple:P05230	simple:P21802	ENSG00000113578	ENSG00000066468	True	False	True	I2D,IMEx,InnateDB-All,IntAct,MINT	False	0.091	8.7784294223						5.504262637		9.6429386655	7.5003597987			9.937150787							8.0965382715								8.9610475147	6.818468648			9.2552596362							8.1032052373								8.9677144805	6.8251356137			9.261926602																																																																																			8.8659547719						5.5917879865		9.730464015	7.5878851483			10.0246761365																										8.5689564393						5.294789654		9.4334656825	7.2908868158			9.727677804																																																																8.3713492105						5.0971824252		9.2358584537	7.0932795869			9.5300705752																																																																																			8.3209961293						5.046829344		9.1855053725	7.0429265057			9.479717494						
